,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-347円,155分,99.7%,2286件
1,350-399,-458円,154分,99.6%,2984件
2,400-449,-271円,153分,99.8%,2710件
3,450-499,138円,149分,100.1%,2491件
4,500-549,92円,149分,100.1%,2137件
5,550-599,178円,147分,100.2%,1948件
6,600-649,125円,146分,100.1%,1799件
7,650-699,610円,141分,100.6%,1732件
8,700-749,303円,142分,100.3%,1538件
9,750-799,812円,139分,100.8%,1513件
10,800-849,1248円,136分,101.2%,1385件
11,850-899,1679円,133分,101.7%,1321件
12,900-949,1152円,131分,101.2%,2348件
13,950-999,1298円,130分,101.3%,1355件
14,1000-1049,1330円,126分,101.4%,1408件
15,1050-1099,1782円,125分,101.9%,1223件
16,1100-1149,2147円,123分,102.3%,1105件
17,1150-1199,2105円,119分,102.4%,1078件
18,1200-1249,2061円,118分,102.3%,1066件
19,1250-1299,1690円,115分,102%,966件
20,1300-1349,2597円,112分,103.1%,980件
21,1350-1399,3392円,110分,104.1%,879件
22,1400-1449,2769円,108分,103.4%,893件
23,1450-1499,2955円,104分,103.8%,910件
24,1500-1549,3056円,100分,104.1%,885件
25,1550-1599,3258円,98分,104.5%,901件
26,1600-1649,4096円,94分,105.8%,859件
27,1650-1699,4226円,92分,106.1%,841件
28,1700-1749,3931円,91分,105.8%,730件
29,1750-1799,4408円,86分,106.8%,778件
30,1800-1849,4625円,86分,107.2%,729件
31,1850-1899,4329円,80分,107.2%,709件
32,1900-1949,4739円,77分,108.2%,684件
33,1950-1999,4918円,74分,108.8%,675件
34,2000-2049,5538円,69分,110.7%,674件
35,2050-2099,5374円,67分,110.7%,658件
36,2100-2149,4840円,62分,110.3%,663件
37,2150-2199,5504円,60分,112.2%,615件
38,2200-2249,5655円,58分,113.1%,623件
39,2250-2299,6197円,53分,115.5%,645件
40,2300-2349,5799円,51分,115.3%,548件
41,2350-2399,5763円,48分,116%,571件
42,2400-2449,6536円,47分,118.7%,546件
43,2450-2499,7102円,44分,121.5%,542件
44,2500-2549,7592円,43分,123.5%,493件
45,2550-2599,7268円,42分,123.2%,519件
46,2600-2649,8378円,39分,128.6%,452件
47,2650-2699,9061円,37分,132.5%,460件
48,2700-2749,9622円,34分,137.4%,439件
49,2750-2799,10264円,33分,141.7%,389件
50,2800-2849,11437円,29分,152.1%,304件
51,2850-2899,12317円,25分,164.7%,276件
52,2900-2949,12696円,22分,175.3%,201件
