,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,4881円,121分,105.4%,915件
1,1250-1299,4663円,115分,105.4%,861件
2,1300-1349,5308円,114分,106.2%,882件
3,1350-1399,5796円,111分,107%,801件
4,1400-1449,5120円,109分,106.2%,754件
5,1450-1499,5363円,108分,106.6%,789件
6,1500-1549,6194円,101分,108.2%,802件
7,1550-1599,5725円,99分,107.7%,748件
8,1600-1649,6502円,98分,108.9%,629件
9,1650-1699,6244円,95分,108.8%,630件
10,1700-1749,6457円,92分,109.4%,628件
11,1750-1799,5942円,89分,108.9%,612件
12,1800-1849,6163円,85分,109.7%,615件
13,1850-1899,6516円,81分,110.7%,569件
14,1900-1949,6543円,79分,111.1%,546件
15,1950-1999,6504円,73分,111.9%,542件
16,2000-2049,6592円,71分,112.4%,511件
17,2050-2099,6353円,68分,112.5%,508件
18,2100-2149,6648円,67分,113.3%,488件
19,2150-2199,6941円,62分,115%,476件
20,2200-2249,7254円,58分,116.8%,462件
21,2250-2299,7309円,56分,117.5%,462件
22,2300-2349,7430円,51分,119.3%,422件
23,2350-2399,7381円,50分,119.7%,407件
24,2400-2449,7402円,47分,120.8%,372件
25,2450-2499,8220円,45分,124.1%,386件
26,2500-2549,8433円,44分,125.6%,371件
27,2550-2599,9075円,42分,128.6%,358件
28,2600-2649,9665円,40分,132.2%,389件
29,2650-2699,10375円,38分,136.8%,350件
30,2700-2749,10846円,35分,141.3%,372件
31,2750-2799,11876円,33分,148%,325件
32,2800-2849,12407円,30分,154.9%,307件
33,2850-2899,13449円,27分,166.6%,282件
34,2900-2949,14329円,24分,181.1%,247件
