,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,9653円,118分,110.9%,15件
1,1350-1399,10450円,96分,114.5%,18件
2,1400-1449,8901円,103分,111.6%,23件
3,1450-1499,11146円,105分,114.1%,13件
4,1500-1549,8803円,100分,111.7%,13件
5,1550-1599,10666円,100分,114.3%,21件
6,1600-1649,8102円,104分,110.4%,23件
7,1650-1699,10650円,91分,115.7%,33件
8,1700-1749,10238円,95分,114.4%,21件
9,1750-1799,9461円,95分,113.3%,26件
10,1800-1849,10860円,76分,119%,24件
11,1850-1899,10374円,76分,118.1%,27件
12,1900-1949,6353円,71分,112%,20件
13,1950-1999,10843円,75分,119.4%,26件
14,2000-2049,10895円,69分,121%,38件
15,2050-2099,11890円,64分,124.8%,31件
16,2100-2149,8772円,63分,118.6%,31件
17,2150-2199,10112円,59分,123%,32件
18,2200-2249,11133円,48分,130.9%,23件
19,2250-2299,9919円,46分,128.5%,27件
20,2300-2349,9913円,40分,132.7%,33件
21,2350-2399,11576円,44分,134.7%,34件
22,2400-2449,7753円,44分,123.3%,34件
23,2450-2499,7931円,45分,123.7%,23件
24,2500-2549,9029円,41分,129.7%,33件
25,2550-2599,8438円,41分,127.6%,39件
26,2600-2649,9291円,37分,133.4%,31件
27,2650-2699,10139円,35分,138.8%,22件
28,2700-2749,11792円,32分,149.5%,26件
29,2750-2799,11314円,32分,147.1%,21件
30,2800-2849,12440円,27分,162.4%,19件
31,2850-2899,12862円,26分,167.2%,23件
32,2900-2949,14981円,24分,183%,23件
