,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,2709円,113分,103.2%,22件
1,1150-1199,6709円,121分,107.4%,24件
2,1200-1249,5992円,108分,107.4%,33件
3,1250-1299,9219円,109分,111.3%,30件
4,1300-1349,5831円,108分,107.2%,33件
5,1350-1399,5339円,100分,107.1%,31件
6,1400-1449,7221円,98分,109.8%,41件
7,1450-1499,7134円,94分,110.1%,42件
8,1500-1549,7881円,95分,111%,47件
9,1550-1599,8369円,98分,111.4%,55件
10,1600-1649,6211円,96分,108.6%,49件
11,1650-1699,7571円,88分,111.4%,63件
12,1700-1749,6535円,92分,109.5%,60件
13,1750-1799,8489円,83分,113.6%,66件
14,1800-1849,9015円,77分,115.5%,57件
15,1850-1899,7084円,85分,111.1%,55件
16,1900-1949,9285円,74分,116.6%,52件
17,1950-1999,7513円,77分,113%,58件
18,2000-2049,8565円,70分,116.2%,58件
19,2050-2099,7455円,66分,115%,51件
20,2100-2149,9724円,59分,122.1%,42件
21,2150-2199,10110円,61分,122%,58件
22,2200-2249,7617円,53分,119.1%,36件
23,2250-2299,7248円,52分,118.5%,47件
24,2300-2349,9814円,45分,129.2%,48件
25,2350-2399,10546円,38分,137.1%,41件
26,2400-2449,7710円,44分,123.5%,31件
27,2450-2499,10857円,35分,141%,33件
28,2500-2549,10501円,32分,143.6%,28件
29,2550-2599,11171円,34分,143.7%,31件
30,2600-2649,10893円,34分,142.3%,28件
31,2650-2699,11740円,32分,148.3%,38件
32,2700-2749,11857円,29分,153.6%,32件
33,2750-2799,11860円,31分,150.7%,28件
34,2800-2849,12274円,28分,158.9%,26件
35,2850-2899,12866円,25分,167.8%,31件
36,2900-2949,13276円,21分,183.3%,28件
