,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,1685円,145分,101.5%,1842件
1,700-749,1967円,143分,101.8%,1804件
2,750-799,2475円,139分,102.4%,1665件
3,800-849,2844円,137分,102.8%,1609件
4,850-899,2506円,133分,102.5%,2851件
5,900-949,2635円,133分,102.6%,1650件
6,950-999,2537円,131分,102.6%,1700件
7,1000-1049,2946円,128分,103.1%,1464件
8,1050-1099,3166円,126分,103.4%,1312件
9,1100-1149,3205円,124分,103.5%,1278件
10,1150-1199,2957円,122分,103.2%,1249件
11,1200-1249,2697円,119分,103%,1139件
12,1250-1299,3599円,115分,104.2%,1174件
13,1300-1349,4371円,114分,105.1%,1067件
14,1350-1399,3806円,111分,104.6%,1093件
15,1400-1449,3874円,108分,104.8%,1084件
16,1450-1499,3835円,104分,104.9%,1050件
17,1500-1549,4107円,102分,105.4%,1091件
18,1550-1599,4702円,99分,106.3%,994件
19,1600-1649,5019円,96分,107%,1021件
20,1650-1699,4844円,95分,106.8%,882件
21,1700-1749,4917円,91分,107.2%,919件
22,1750-1799,5253円,89分,107.8%,868件
23,1800-1849,4631円,85分,107.3%,836件
24,1850-1899,5238円,82分,108.6%,826件
25,1900-1949,5617円,78分,109.6%,834件
26,1950-1999,5774円,74分,110.4%,802件
27,2000-2049,5656円,71分,110.6%,777件
28,2050-2099,5453円,66分,110.9%,805件
29,2100-2149,5744円,64分,111.9%,740件
30,2150-2199,6194円,62分,113.4%,759件
31,2200-2249,6387円,58分,114.7%,763件
32,2250-2299,6157円,55分,115%,648件
33,2300-2349,6084円,51分,115.9%,680件
34,2350-2399,6708円,49分,118.3%,661件
35,2400-2449,7219円,46分,120.8%,658件
36,2450-2499,7648円,45分,122.5%,608件
37,2500-2549,7449円,44分,122.6%,625件
38,2550-2599,8615円,41分,128%,572件
39,2600-2649,9161円,40分,130.7%,559件
40,2650-2699,9470円,38分,133.5%,525件
41,2700-2749,10051円,36分,137.1%,476件
42,2750-2799,11100円,32分,145.6%,386件
43,2800-2849,12014円,29分,154.8%,346件
44,2850-2899,12616円,26分,164.4%,273件
45,2900-2949,13926円,23分,179.1%,185件
