,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5242円,105分,106.6%,14件
1,1250-1299,6204円,113分,107.3%,19件
2,1300-1349,7915円,99分,110.7%,25件
3,1350-1399,6527円,104分,108.4%,31件
4,1400-1449,8045円,96分,111.2%,16件
5,1450-1499,5946円,104分,107.6%,16件
6,1500-1549,7725円,95分,110.8%,26件
7,1550-1599,5537円,99分,107.5%,29件
8,1600-1649,7840円,90分,111.7%,42件
9,1650-1699,8287円,91分,112.1%,32件
10,1700-1749,7506円,92分,110.9%,36件
11,1750-1799,8445円,78分,114.4%,30件
12,1800-1849,8361円,80分,113.9%,36件
13,1850-1899,5555円,71分,110.5%,26件
14,1900-1949,8456円,76分,114.8%,33件
15,1950-1999,7806円,69分,115.1%,43件
16,2000-2049,9349円,68分,118.3%,37件
17,2050-2099,7021円,67分,114.1%,38件
18,2100-2149,8292円,61分,118%,39件
19,2150-2199,9794円,52分,125%,32件
20,2200-2249,8711円,51分,122.6%,35件
21,2250-2299,9023円,46分,126.4%,44件
22,2300-2349,9578円,45分,128.1%,40件
23,2350-2399,6236円,44分,118.8%,40件
24,2400-2449,7583円,40分,125%,31件
25,2450-2499,8922円,37分,132.5%,48件
26,2500-2549,6347円,42分,120.1%,42件
27,2550-2599,7781円,36分,128.5%,38件
28,2600-2649,9213円,33分,137%,31件
29,2650-2699,10903円,30分,149.1%,39件
30,2700-2749,9740円,32分,140.4%,26件
31,2750-2799,10332円,28分,149.4%,23件
32,2800-2849,11276円,27分,156.6%,32件
33,2850-2899,12797円,25分,167.3%,30件
34,2900-2949,13236円,23分,176.7%,21件
