,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,4431円,135分,104.4%,550件
1,850-899,4018円,136分,103.9%,570件
2,900-949,4677円,131分,104.8%,565件
3,950-999,4445円,130分,104.6%,548件
4,1000-1049,5468円,125分,105.8%,525件
5,1050-1099,4380円,128分,104.6%,640件
6,1100-1149,4714円,120分,105.2%,617件
7,1150-1199,4811円,120分,105.3%,666件
8,1200-1249,5654円,118分,106.4%,554件
9,1250-1299,5100円,113分,106%,571件
10,1300-1349,5476円,114分,106.4%,508件
11,1350-1399,5392円,110分,106.5%,487件
12,1400-1449,5649円,109分,106.9%,413件
13,1450-1499,5283円,103分,106.8%,400件
14,1500-1549,5997円,101分,107.9%,416件
15,1550-1599,6158円,99分,108.3%,346件
16,1600-1649,5940円,97分,108.2%,366件
17,1650-1699,6434円,94分,109.2%,393件
18,1700-1749,6551円,88分,109.9%,373件
19,1750-1799,6600円,88分,110%,374件
20,1800-1849,6849円,84分,110.8%,286件
21,1850-1899,6944円,81分,111.4%,307件
22,1900-1949,7399円,78分,112.7%,292件
23,1950-1999,7816円,74分,114.1%,302件
24,2000-2049,6727円,71分,112.7%,292件
25,2050-2099,7549円,68分,114.9%,267件
26,2100-2149,7439円,63分,115.7%,273件
27,2150-2199,7419円,58分,117%,273件
28,2200-2249,7356円,55分,117.7%,246件
29,2250-2299,7925円,50分,121.2%,243件
30,2300-2349,8151円,50分,121.8%,235件
31,2350-2399,7639円,46分,122%,220件
32,2400-2449,8564円,43分,126.5%,204件
33,2450-2499,8633円,44分,126.1%,208件
34,2500-2549,9232円,43分,128.6%,195件
35,2550-2599,9539円,41分,130.6%,188件
36,2600-2649,9614円,39分,132.7%,192件
37,2650-2699,10265円,38分,136.4%,192件
38,2700-2749,10807円,35分,141.6%,176件
39,2750-2799,11609円,32分,147.7%,154件
40,2800-2849,12296円,30分,155.1%,187件
41,2850-2899,13229円,27分,166.1%,162件
42,2900-2949,13982円,23分,182.8%,156件
