,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-161円,153分,99.9%,5503件
1,350-399,-8円,150分,100%,5292件
2,400-449,-46円,148分,100%,5209件
3,450-499,344円,145分,100.3%,5105件
4,500-549,448円,144分,100.4%,5014件
5,550-599,621円,141分,100.6%,5000件
6,600-649,738円,140分,100.7%,4883件
7,650-699,893円,139分,100.9%,4739件
8,700-749,731円,136分,100.7%,5136件
9,750-799,1277円,134分,101.3%,5425件
10,800-849,1263円,132分,101.3%,5057件
11,850-899,1621円,129分,101.7%,5010件
12,900-949,1639円,128分,101.7%,4745件
13,950-999,1545円,125分,101.6%,4653件
14,1000-1049,1822円,123分,102%,4441件
15,1050-1099,2082円,120分,102.3%,4329件
16,1100-1149,2190円,119分,102.5%,4157件
17,1150-1199,2552円,115分,103%,4100件
18,1200-1249,2430円,113分,102.9%,4064件
19,1250-1299,2401円,112分,102.9%,3954件
20,1300-1349,2671円,108分,103.3%,3805件
21,1350-1399,2902円,106分,103.6%,3801件
22,1400-1449,3287円,104分,104.2%,3716件
23,1450-1499,3289円,101分,104.4%,3647件
24,1500-1549,3472円,99分,104.7%,3522件
25,1550-1599,3566円,96分,105%,3467件
26,1600-1649,3591円,93分,105.1%,3373件
27,1650-1699,3800円,91分,105.6%,3216件
28,1700-1749,3634円,88分,105.5%,3276件
29,1750-1799,4126円,84分,106.5%,3225件
30,1800-1849,3932円,81分,106.5%,2984件
31,1850-1899,4639円,78分,107.9%,3048件
32,1900-1949,4727円,75分,108.4%,2970件
33,1950-1999,4581円,73分,108.4%,2867件
34,2000-2049,4710円,70分,109%,2784件
35,2050-2099,4918円,67分,109.8%,2706件
36,2100-2149,5023円,64分,110.5%,2647件
37,2150-2199,5483円,60分,112.3%,2543件
38,2200-2249,5795円,56分,113.7%,2522件
39,2250-2299,5741円,54分,114.2%,2456件
40,2300-2349,6123円,50分,116.3%,2365件
41,2350-2399,6309円,47分,117.8%,2424件
42,2400-2449,6638円,45分,119.6%,2266件
43,2450-2499,6656円,44分,120.1%,1926件
