,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,6950円,117分,107.9%,533件
1,1250-1299,7488円,113分,108.8%,572件
2,1300-1349,7386円,113分,108.7%,526件
3,1350-1399,7717円,109分,109.4%,448件
4,1400-1449,6799円,108分,108.4%,444件
5,1450-1499,7746円,104分,110%,445件
6,1500-1549,7346円,103分,109.5%,399件
7,1550-1599,7837円,98分,110.6%,368件
8,1600-1649,8363円,96分,111.6%,352件
9,1650-1699,7687円,93分,111%,376件
10,1700-1749,8679円,90分,112.9%,411件
11,1750-1799,8442円,85分,113.2%,373件
12,1800-1849,7687円,86分,111.9%,358件
13,1850-1899,8966円,81分,114.7%,327件
14,1900-1949,9175円,79分,115.5%,312件
15,1950-1999,8415円,76分,114.8%,285件
16,2000-2049,10103円,73分,118.6%,332件
17,2050-2099,9932円,70分,118.9%,292件
18,2100-2149,9315円,64分,119.4%,295件
19,2150-2199,9412円,59分,121.2%,256件
20,2200-2249,9328円,55分,122.5%,272件
21,2250-2299,10270円,49分,128.2%,274件
22,2300-2349,9622円,47分,127.5%,254件
23,2350-2399,9625円,43分,129.6%,279件
24,2400-2449,9853円,42分,131%,252件
25,2450-2499,9647円,43分,130.1%,239件
26,2500-2549,10834円,39分,136.8%,253件
27,2550-2599,10656円,39分,136.9%,215件
28,2600-2649,11095円,37分,140.2%,248件
29,2650-2699,11543円,36分,143.1%,211件
30,2700-2749,11824円,34分,146.2%,201件
31,2750-2799,12655円,32分,152%,192件
32,2800-2849,13077円,29分,159.9%,215件
33,2850-2899,13329円,26分,167.9%,170件
34,2900-2949,14806円,24分,182.1%,156件
