,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,6468円,127分,106.8%,529件
1,1050-1099,7282円,124分,107.8%,501件
2,1100-1149,7121円,122分,107.8%,444件
3,1150-1199,7702円,119分,108.6%,454件
4,1200-1249,7208円,116分,108.3%,808件
5,1250-1299,7188円,113分,108.5%,439件
6,1300-1349,7760円,109分,109.5%,473件
7,1350-1399,8004円,108分,109.9%,445件
8,1400-1449,7955円,105分,110.1%,382件
9,1450-1499,7103円,104分,109.1%,376件
10,1500-1549,7992円,100分,110.7%,363件
11,1550-1599,8377円,98分,111.4%,338件
12,1600-1649,8378円,94分,111.9%,289件
13,1650-1699,8943円,91分,113.1%,296件
14,1700-1749,8347円,90分,112.4%,297件
15,1750-1799,9143円,86分,114.1%,335件
16,1800-1849,8927円,81分,114.6%,306件
17,1850-1899,8300円,82分,113.5%,300件
18,1900-1949,9646円,77分,116.7%,272件
19,1950-1999,9698円,75分,117.2%,256件
20,2000-2049,9018円,72分,116.7%,231件
21,2050-2099,10253円,69分,119.8%,264件
22,2100-2149,10525円,66分,121.2%,232件
23,2150-2199,9851円,59分,122.1%,240件
24,2200-2249,9954円,56分,123.9%,215件
25,2250-2299,9995円,50分,126.5%,228件
26,2300-2349,11022円,44分,133.3%,221件
27,2350-2399,10487円,41分,133.7%,203件
28,2400-2449,10299円,40分,134.5%,235件
29,2450-2499,10872円,39分,137.6%,215件
30,2500-2549,10422円,40分,135.2%,198件
31,2550-2599,11684円,36分,143.6%,216件
32,2600-2649,11329円,35分,142.6%,179件
33,2650-2699,12162円,33分,148.9%,204件
34,2700-2749,12290円,33分,149.8%,175件
35,2750-2799,12577円,31分,154.2%,171件
36,2800-2849,13773円,29分,163.8%,171件
37,2850-2899,13950円,25分,173.1%,180件
38,2900-2949,14202円,22分,184.7%,133件
