,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,6071円,125分,106.5%,374件
1,1100-1149,7060円,120分,107.9%,365件
2,1150-1199,6339円,122分,106.9%,444件
3,1200-1249,6599円,115分,107.6%,429件
4,1250-1299,6820円,114分,108%,466件
5,1300-1349,7332円,113分,108.7%,363件
6,1350-1399,6472円,107分,108.1%,391件
7,1400-1449,7350円,109分,109%,327件
8,1450-1499,6975円,103分,109%,329件
9,1500-1549,7150円,103分,109.3%,288件
10,1550-1599,6669円,96分,109.3%,280件
11,1600-1649,8163円,95分,111.5%,285件
12,1650-1699,7643円,92分,111.1%,230件
13,1700-1749,7702円,90分,111.4%,256件
14,1750-1799,8688円,86分,113.5%,278件
15,1800-1849,7781円,83分,112.5%,272件
16,1850-1899,7735円,83分,112.4%,261件
17,1900-1949,8184円,80分,113.7%,199件
18,1950-1999,8087円,74分,114.5%,214件
19,2000-2049,8970円,71分,117%,202件
20,2050-2099,9508円,68分,118.6%,207件
21,2100-2149,8285円,65分,117.1%,203件
22,2150-2199,8921円,61分,119.6%,196件
23,2200-2249,8932円,54分,122.1%,191件
24,2250-2299,8837円,50分,123.7%,201件
25,2300-2349,8755円,46分,125.5%,179件
26,2350-2399,9822円,43分,130.7%,176件
27,2400-2449,9736円,42分,131%,158件
28,2450-2499,9237円,42分,129.5%,154件
29,2500-2549,10633円,38分,137%,142件
30,2550-2599,10547円,40分,135.3%,144件
31,2600-2649,11357円,38分,140.2%,138件
32,2650-2699,11482円,37分,141.1%,136件
33,2700-2749,11632円,34分,145.9%,132件
34,2750-2799,12043円,32分,149.7%,134件
35,2800-2849,12928円,30分,156.8%,112件
36,2850-2899,13736円,27分,168.5%,100件
37,2900-2949,14629円,24分,180.8%,122件
