,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,5722円,108分,107.1%,798件
1,1450-1499,5732円,106分,107.2%,841件
2,1500-1549,5823円,105分,107.4%,773件
3,1550-1599,5551円,99分,107.5%,719件
4,1600-1649,6022円,98分,108.2%,658件
5,1650-1699,6353円,95分,108.9%,651件
6,1700-1749,7014円,90分,110.4%,592件
7,1750-1799,6144円,88分,109.3%,549件
8,1800-1849,7092円,86分,111%,529件
9,1850-1899,6538円,82分,110.6%,533件
10,1900-1949,6502円,79分,111%,532件
11,1950-1999,6616円,74分,111.9%,511件
12,2000-2049,6852円,72分,112.7%,498件
13,2050-2099,6470円,69分,112.5%,468件
14,2100-2149,7465円,65分,115.4%,446件
15,2150-2199,6507円,64分,113.5%,442件
16,2200-2249,7575円,60分,117%,399件
17,2250-2299,6395円,56分,115.2%,404件
18,2300-2349,7136円,52分,118.2%,387件
19,2350-2399,7745円,48分,121.7%,395件
20,2400-2449,7558円,48分,121%,451件
21,2450-2499,7834円,46分,122.7%,360件
22,2500-2549,8829円,43分,127.2%,333件
23,2550-2599,9146円,43分,128.4%,335件
24,2600-2649,10118円,40分,134.1%,338件
25,2650-2699,10437円,38分,136.8%,309件
26,2700-2749,11177円,35分,143%,298件
27,2750-2799,12204円,34分,148.2%,284件
28,2800-2849,12936円,30分,157.3%,290件
29,2850-2899,14123円,27分,169.7%,255件
30,2900-2949,14666円,25分,178.5%,187件
