,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,3176円,148分,102.9%,20件
1,600-649,1366円,141分,101.3%,32件
2,650-699,2064円,124分,102.2%,45件
3,700-749,1195円,147分,101.1%,67件
4,750-799,3951円,134分,103.9%,73件
5,800-849,1633円,138分,101.6%,68件
6,850-899,3324円,130分,103.4%,87件
7,900-949,2017円,132分,102%,102件
8,950-999,1936円,129分,102%,98件
9,1000-1049,1728円,129分,101.8%,127件
10,1050-1099,2830円,130分,102.9%,134件
11,1100-1149,3157円,123分,103.4%,163件
12,1150-1199,4011円,110分,104.9%,163件
13,1200-1249,3258円,118分,103.7%,162件
14,1250-1299,3709円,109分,104.5%,164件
15,1300-1349,3407円,110分,104.1%,180件
16,1350-1399,2569円,110分,103.1%,198件
17,1400-1449,2939円,107分,103.7%,174件
18,1450-1499,3637円,103分,104.7%,204件
19,1500-1549,3287円,100分,104.4%,190件
20,1550-1599,4220円,99分,105.7%,204件
21,1600-1649,4195円,98分,105.7%,194件
22,1650-1699,4792円,93分,106.9%,176件
23,1700-1749,3549円,89分,105.3%,195件
24,1750-1799,4600円,84分,107.3%,212件
25,1800-1849,4194円,82分,106.8%,189件
26,1850-1899,5898円,80分,109.8%,192件
27,1900-1949,5577円,76分,109.8%,152件
28,1950-1999,4314円,74分,107.7%,160件
29,2000-2049,6005円,71分,111.4%,169件
30,2050-2099,6098円,69分,111.8%,148件
31,2100-2149,6428円,64分,113.5%,171件
32,2150-2199,6077円,60分,113.5%,140件
33,2200-2249,6815円,55分,116.6%,133件
34,2250-2299,6031円,54分,114.9%,138件
35,2300-2349,6759円,49分,118.4%,138件
36,2350-2399,6397円,47分,118.1%,99件
37,2400-2449,6625円,46分,119.1%,118件
38,2450-2499,7233円,43分,122.2%,114件
39,2500-2549,6559円,43分,120.3%,93件
40,2550-2599,8458円,39分,128.9%,94件
41,2600-2649,9029円,37分,132.5%,88件
42,2650-2699,9673円,34分,137.9%,91件
43,2700-2749,9602円,36分,135.2%,102件
44,2750-2799,10510円,32分,144.4%,96件
45,2800-2849,11797円,30分,152.5%,77件
46,2850-2899,12677円,26分,165.6%,80件
47,2900-2949,13668円,24分,176.9%,55件
