,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,4429円,122分,104.8%,2038件
1,1200-1249,4720円,119分,105.3%,1899件
2,1250-1299,5026円,114分,105.9%,1879件
3,1300-1349,5052円,114分,105.9%,1779件
4,1350-1399,4912円,111分,105.9%,1730件
5,1400-1449,5450円,108分,106.8%,1732件
6,1450-1499,5072円,106分,106.4%,1729件
7,1500-1549,5156円,102分,106.8%,1619件
8,1550-1599,5416円,100分,107.2%,1562件
9,1600-1649,5988円,98分,108.2%,1620件
10,1650-1699,5975円,93分,108.5%,1498件
11,1700-1749,5994円,91分,108.8%,1512件
12,1750-1799,6097円,89分,109.1%,1508件
13,1800-1849,5794円,87分,108.9%,1416件
14,1850-1899,6394円,83分,110.2%,1354件
15,1900-1949,6116円,79分,110.3%,1405件
16,1950-1999,6243円,75分,111.1%,1331件
17,2000-2049,5984円,71分,111.3%,1275件
18,2050-2099,6595円,68分,113%,1275件
19,2100-2149,7031円,65分,114.5%,1230件
20,2150-2199,6662円,61分,114.5%,1191件
21,2200-2249,6812円,58分,115.6%,1193件
22,2250-2299,6983円,55分,117%,1180件
23,2300-2349,7200円,51分,118.7%,1143件
24,2350-2399,7168円,49分,119.5%,1047件
25,2400-2449,7912円,45分,123.3%,1064件
26,2450-2499,7881円,45分,123.3%,1024件
27,2500-2549,8251円,44分,125.1%,986件
28,2550-2599,8681円,41分,128%,1018件
29,2600-2649,9262円,40分,131%,949件
30,2650-2699,9392円,40分,131.6%,808件
