,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,5001円,130分,105.1%,269件
1,1050-1099,5641円,124分,106%,311件
2,1100-1149,4313円,126分,104.6%,327件
3,1150-1199,4586円,121分,105.1%,360件
4,1200-1249,5900円,116分,106.8%,353件
5,1250-1299,6022円,119分,106.8%,351件
6,1300-1349,5540円,112分,106.6%,342件
7,1350-1399,6282円,105分,108%,343件
8,1400-1449,5837円,106分,107.3%,330件
9,1450-1499,6034円,105分,107.6%,334件
10,1500-1549,5902円,103分,107.7%,283件
11,1550-1599,5113円,100分,106.8%,273件
12,1600-1649,5823円,97分,108%,274件
13,1650-1699,6343円,93分,109.1%,286件
14,1700-1749,6260円,90分,109.2%,249件
15,1750-1799,5686円,89分,108.6%,255件
16,1800-1849,6612円,87分,110.1%,263件
17,1850-1899,6832円,80分,111.4%,223件
18,1900-1949,7382円,81分,112.1%,199件
19,1950-1999,7040円,74分,112.7%,216件
20,2000-2049,8281円,70分,115.7%,197件
21,2050-2099,5765円,69分,111.1%,173件
22,2100-2149,7898円,63分,116.7%,162件
23,2150-2199,6822円,59分,115.3%,179件
24,2200-2249,7179円,56分,117.2%,184件
25,2250-2299,8333円,50分,122.1%,164件
26,2300-2349,8031円,50分,121.4%,157件
27,2350-2399,7234円,48分,120.1%,143件
28,2400-2449,8852円,44分,127%,140件
29,2450-2499,7951円,46分,123%,140件
30,2500-2549,8872円,43分,127.8%,123件
31,2550-2599,9530円,42分,130.5%,130件
32,2600-2649,9207円,41分,130.1%,114件
33,2650-2699,10245円,37分,137.4%,120件
34,2700-2749,11126円,35分,141.9%,145件
35,2750-2799,11520円,33分,147.1%,124件
36,2800-2849,12463円,30分,156.1%,110件
37,2850-2899,14145円,26分,171.3%,107件
38,2900-2949,14312円,25分,177.5%,102件
