,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,7659円,117分,108.8%,572件
1,1250-1299,7826円,113分,109.2%,677件
2,1300-1349,7786円,110分,109.4%,614件
3,1350-1399,8443円,107分,110.5%,621件
4,1400-1449,9590円,104分,112.3%,613件
5,1450-1499,9433円,104分,112.1%,584件
6,1500-1549,9242円,103分,112%,595件
7,1550-1599,8884円,97分,112.2%,577件
8,1600-1649,8414円,92分,112.1%,494件
9,1650-1699,9512円,92分,113.7%,497件
10,1700-1749,8516円,88分,112.8%,500件
11,1750-1799,9641円,86分,115%,488件
12,1800-1849,8971円,84分,114.3%,509件
13,1850-1899,9461円,81分,115.6%,442件
14,1900-1949,10049円,77分,117.3%,426件
15,1950-1999,10069円,75分,117.9%,448件
16,2000-2049,10108円,73分,118.5%,421件
17,2050-2099,9733円,68分,119%,408件
18,2100-2149,10639円,66分,121.4%,440件
19,2150-2199,10562円,63分,122.5%,407件
20,2200-2249,10732円,59分,124.3%,373件
21,2250-2299,10519円,51分,127.4%,367件
22,2300-2349,10259円,45分,130.5%,369件
23,2350-2399,10292円,40分,133.9%,357件
24,2400-2449,10891円,40分,136.7%,327件
25,2450-2499,10755円,39分,137.1%,352件
26,2500-2549,10671円,38分,137.5%,344件
27,2550-2599,11394円,36分,142%,348件
28,2600-2649,12096円,34分,147.1%,306件
29,2650-2699,12190円,34分,148.2%,302件
30,2700-2749,12501円,32分,152.1%,311件
31,2750-2799,13024円,31分,156.4%,285件
32,2800-2849,14077円,28分,167.9%,305件
33,2850-2899,14130円,26分,173.6%,279件
34,2900-2949,14300円,23分,183.7%,227件
