,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,303円,150分,100.3%,3944件
1,500-549,397円,149分,100.4%,3785件
2,550-599,823円,147分,100.7%,3537件
3,600-649,909円,145分,100.8%,3332件
4,650-699,943円,142分,100.9%,6169件
5,700-749,904円,142分,100.8%,3485件
6,750-799,906円,140分,100.9%,3527件
7,800-849,1345円,137分,101.3%,2996件
8,850-899,1577円,134分,101.6%,2731件
9,900-949,1405円,131分,101.4%,2661件
10,950-999,1240円,131分,101.3%,2508件
11,1000-1049,1625円,126分,101.7%,2456件
12,1050-1099,1911円,124分,102.1%,2499件
13,1100-1149,2703円,123分,102.9%,2339件
14,1150-1199,2188円,120分,102.4%,2370件
15,1200-1249,2680円,116分,103.1%,2319件
16,1250-1299,2426円,114分,102.8%,2234件
17,1300-1349,2524円,112分,103%,2274件
18,1350-1399,3165円,109分,103.9%,2128件
19,1400-1449,3322円,107分,104.1%,2150件
20,1450-1499,3250円,105分,104.1%,1995件
21,1500-1549,3617円,100分,104.8%,2020件
22,1550-1599,3985円,99分,105.4%,1925件
23,1600-1649,3473円,96分,104.8%,1894件
24,1650-1699,3993円,92分,105.8%,1804件
25,1700-1749,4135円,90分,106.1%,1804件
26,1750-1799,3754円,86分,105.8%,1732件
27,1800-1849,4008円,83分,106.4%,1697件
28,1850-1899,4359円,79分,107.3%,1721件
29,1900-1949,4725円,78分,108.1%,1624件
30,1950-1999,4428円,74分,107.9%,1619件
31,2000-2049,5063円,72分,109.4%,1587件
32,2050-2099,5047円,69分,109.8%,1463件
33,2100-2149,4920円,65分,110.1%,1448件
34,2150-2199,5641円,63分,112%,1441件
35,2200-2249,5595円,58分,112.8%,1422件
36,2250-2299,5665円,55分,113.7%,1324件
37,2300-2349,5869円,52分,115.2%,1348件
38,2350-2399,6312円,48分,117.4%,1247件
39,2400-2449,6755円,46分,119.5%,1269件
40,2450-2499,7054円,45分,120.9%,1190件
41,2500-2549,7757円,43分,124%,1088件
42,2550-2599,8112円,41分,126.6%,880件
43,2600-2649,8526円,39分,128.9%,781件
44,2650-2699,9073円,37分,132.7%,584件
45,2700-2749,10135円,35分,138.6%,481件
46,2750-2799,10664円,32分,144.5%,379件
47,2800-2849,11893円,29分,153.8%,333件
48,2850-2899,12402円,27分,161.3%,258件
49,2900-2949,13351円,24分,174.8%,177件
