,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,6120円,133分,106.2%,675件
1,900-949,5614円,131分,105.7%,630件
2,950-999,6290円,127分,106.6%,620件
3,1000-1049,6060円,127分,106.4%,529件
4,1050-1099,6877円,123分,107.4%,501件
5,1100-1149,6726円,122分,107.4%,444件
6,1150-1199,7306円,119分,108.2%,454件
7,1200-1249,6826円,116分,107.9%,808件
8,1250-1299,6821円,112分,108.1%,439件
9,1300-1349,7395円,109分,109.1%,473件
10,1350-1399,7643円,107分,109.5%,445件
11,1400-1449,7601円,105分,109.7%,382件
12,1450-1499,6762円,103分,108.7%,376件
13,1500-1549,7658円,99分,110.3%,363件
14,1550-1599,8041円,98分,111%,338件
15,1600-1649,8057円,94分,111.5%,289件
16,1650-1699,8629円,91分,112.7%,296件
17,1700-1749,8041円,89分,112%,297件
18,1750-1799,8843円,86分,113.7%,335件
19,1800-1849,8641円,81分,114.2%,306件
20,1850-1899,8019円,82分,113.1%,300件
21,1900-1949,9365円,77分,116.3%,272件
22,1950-1999,9423円,75分,116.7%,256件
23,2000-2049,8763円,72分,116.2%,231件
24,2050-2099,9996円,69分,119.4%,264件
25,2100-2149,10273円,66分,120.7%,232件
26,2150-2199,9625円,59分,121.7%,240件
27,2200-2249,9740円,55分,123.5%,215件
28,2250-2299,9804円,50分,126.1%,228件
29,2300-2349,10840円,44分,132.9%,221件
30,2350-2399,10320円,41分,133.3%,203件
31,2400-2449,10135円,40分,134%,235件
32,2450-2499,10709円,38分,137.2%,215件
33,2500-2549,10259円,39分,134.7%,198件
34,2550-2599,11521円,36分,143.2%,216件
35,2600-2649,11166円,35分,142.1%,179件
36,2650-2699,11999円,33分,148.4%,204件
37,2700-2749,12127円,33分,149.3%,175件
38,2750-2799,12414円,31分,153.8%,171件
39,2800-2849,13610円,29分,163.4%,171件
40,2850-2899,13787円,25分,172.6%,180件
41,2900-2949,14039円,22分,184.2%,133件
