,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,5842円,135分,105.8%,850件
1,800-849,5914円,135分,105.9%,715件
2,850-899,6171円,131分,106.3%,679件
3,900-949,6474円,127分,106.8%,662件
4,950-999,6105円,127分,106.4%,670件
5,1000-1049,6633円,124分,107.1%,605件
6,1050-1099,6366円,122分,107%,600件
7,1100-1149,6918円,122分,107.6%,661件
8,1150-1199,7333円,120分,108.1%,632件
9,1200-1249,6542円,116分,107.5%,572件
10,1250-1299,6739円,112分,108%,677件
11,1300-1349,6724円,109分,108.2%,614件
12,1350-1399,7386円,107分,109.2%,621件
13,1400-1449,8531円,103分,111%,613件
14,1450-1499,8376円,103分,110.9%,584件
15,1500-1549,8203円,102分,110.7%,595件
16,1550-1599,7911円,96分,111%,577件
17,1600-1649,7493円,92分,110.9%,494件
18,1650-1699,8567円,91分,112.5%,497件
19,1700-1749,7631円,88分,111.6%,500件
20,1750-1799,8749円,85分,113.8%,488件
21,1800-1849,8121円,83分,113.1%,509件
22,1850-1899,8625円,80分,114.4%,442件
23,1900-1949,9219円,77分,116%,426件
24,1950-1999,9266円,74分,116.6%,448件
25,2000-2049,9327円,72分,117.3%,421件
26,2050-2099,8999円,68分,117.7%,408件
27,2100-2149,9900円,65分,120.2%,440件
28,2150-2199,9858円,62分,121.2%,407件
29,2200-2249,10060円,58分,123%,373件
30,2250-2299,9925円,51分,126.1%,367件
31,2300-2349,9730円,44分,129.2%,369件
32,2350-2399,9802円,40分,132.7%,357件
33,2400-2449,10411円,39分,135.4%,327件
34,2450-2499,10277円,38分,135.9%,352件
35,2500-2549,10194円,38分,136.2%,344件
36,2550-2599,10917円,36分,140.7%,348件
37,2600-2649,11619円,34分,145.8%,306件
38,2650-2699,11713円,33分,146.9%,302件
39,2700-2749,12024円,32分,150.8%,311件
40,2750-2799,12547円,30分,155.1%,285件
41,2800-2849,13600円,27分,166.6%,305件
42,2850-2899,13653円,25分,172.3%,279件
43,2900-2949,13823円,22分,182.4%,227件
