,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,2924円,142分,102.7%,256件
1,550-599,1977円,147分,101.8%,410件
2,600-649,1686円,144分,101.6%,491件
3,650-699,2987円,137分,102.9%,535件
4,700-749,2107円,137分,102%,520件
5,750-799,2077円,135分,102.1%,542件
6,800-849,2747円,134分,102.7%,550件
7,850-899,2339円,135分,102.3%,570件
8,900-949,3040円,129分,103.1%,565件
9,950-999,2822円,128分,102.9%,548件
10,1000-1049,3876円,123分,104.2%,525件
11,1050-1099,2779円,127分,102.9%,640件
12,1100-1149,3201円,119分,103.6%,617件
13,1150-1199,3301円,119分,103.7%,666件
14,1200-1249,4137円,117分,104.7%,554件
15,1250-1299,3675円,111分,104.4%,571件
16,1300-1349,4016円,113分,104.8%,508件
17,1350-1399,3986円,109分,104.9%,487件
18,1400-1449,4247円,108分,105.2%,413件
19,1450-1499,3974円,102分,105.2%,400件
20,1500-1549,4681円,100分,106.2%,416件
21,1550-1599,4878円,98分,106.7%,346件
22,1600-1649,4681円,96分,106.5%,366件
23,1650-1699,5199円,92分,107.5%,393件
24,1700-1749,5384円,87分,108.2%,373件
25,1750-1799,5433円,87分,108.3%,374件
26,1800-1849,5718円,83分,109.2%,286件
27,1850-1899,5853円,80分,109.8%,307件
28,1900-1949,6325円,77分,111%,292件
29,1950-1999,6781円,73分,112.4%,302件
30,2000-2049,5786円,70分,111%,292件
31,2050-2099,6619円,67分,113.2%,267件
32,2100-2149,6563円,63分,114%,273件
33,2150-2199,6618円,57分,115.4%,273件
34,2200-2249,6593円,55分,116.1%,246件
35,2250-2299,7224円,49分,119.6%,243件
36,2300-2349,7438円,49分,120.2%,235件
37,2350-2399,6975円,46分,120.3%,220件
38,2400-2449,7915円,43分,124.8%,204件
39,2450-2499,7983円,44分,124.5%,208件
40,2500-2549,8583円,42分,127%,195件
41,2550-2599,8890円,41分,129%,188件
42,2600-2649,8964円,39分,131%,192件
43,2650-2699,9615円,37分,134.7%,192件
44,2700-2749,10157円,34分,139.8%,176件
45,2750-2799,10960円,32分,145.9%,154件
46,2800-2849,11647円,29分,153.3%,187件
47,2850-2899,12579円,26分,164.3%,162件
48,2900-2949,13332円,22分,181%,156件
