,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,7614円,107分,109.5%,14件
1,1250-1299,8797円,115分,110.2%,19件
2,1300-1349,10263円,101分,113.6%,25件
3,1350-1399,8926円,106分,111.2%,31件
4,1400-1449,10380円,98分,114.2%,16件
5,1450-1499,8346円,106分,110.5%,16件
6,1500-1549,10022円,97分,113.7%,26件
7,1550-1599,7804円,101分,110.3%,29件
8,1600-1649,10019円,92分,114.6%,42件
9,1650-1699,10566円,93分,115.1%,32件
10,1700-1749,9719円,93分,113.9%,36件
11,1750-1799,10408円,80分,117.3%,30件
12,1800-1849,10363円,82分,116.8%,36件
13,1850-1899,7213円,72分,113.3%,26件
14,1900-1949,10353円,78分,117.8%,33件
15,1950-1999,9557円,71分,118%,43件
16,2000-2049,11163円,70分,121.4%,37件
17,2050-2099,8649円,68分,117%,38件
18,2100-2149,9859円,63分,121%,39件
19,2150-2199,11325円,54分,128.2%,32件
20,2200-2249,10102円,53分,125.6%,35件
21,2250-2299,10356円,47分,129.5%,44件
22,2300-2349,10837円,47分,131.1%,40件
23,2350-2399,7289円,45分,121.5%,40件
24,2400-2449,8610円,41分,127.7%,31件
25,2450-2499,9949円,38分,135.4%,48件
26,2500-2549,7375円,43分,122.9%,42件
27,2550-2599,8808円,37分,131.5%,38件
28,2600-2649,10240円,34分,140%,31件
29,2650-2699,11930円,30分,152.2%,39件
30,2700-2749,10767円,33分,143.5%,26件
31,2750-2799,11359円,29分,152.5%,23件
32,2800-2849,12303円,27分,159.7%,32件
33,2850-2899,13825円,26分,170.2%,30件
34,2900-2949,14264円,24分,179.5%,21件
