,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6550円,115分,107.6%,15件
1,1350-1399,7825円,94分,111.1%,18件
2,1400-1449,6194円,100分,108.2%,23件
3,1450-1499,8194円,102分,110.7%,13件
4,1500-1549,6108円,98分,108.3%,13件
5,1550-1599,7873円,97分,110.8%,21件
6,1600-1649,5381円,101分,107.1%,23件
7,1650-1699,8113円,88分,112.2%,33件
8,1700-1749,7574円,93分,110.9%,21件
9,1750-1799,6874円,93分,109.9%,26件
10,1800-1849,8636円,74分,115.5%,24件
11,1850-1899,8191円,74分,114.7%,27件
12,1900-1949,4483円,69分,108.7%,20件
13,1950-1999,8697円,73分,116%,26件
14,2000-2049,8822円,67分,117.5%,38件
15,2050-2099,9853円,62分,121.2%,31件
16,2100-2149,7000円,61分,115.2%,31件
17,2150-2199,8371円,57分,119.5%,32件
18,2200-2249,9479円,47分,127.1%,23件
19,2250-2299,8470円,45分,125%,27件
20,2300-2349,8543円,39分,129.1%,33件
21,2350-2399,10103円,43分,131.2%,34件
22,2400-2449,6532円,43分,120.1%,34件
23,2450-2499,6710円,44分,120.5%,23件
24,2500-2549,7808円,39分,126.4%,33件
25,2550-2599,7217円,40分,124.2%,39件
26,2600-2649,8070円,36分,129.9%,31件
27,2650-2699,8918円,34分,135.2%,22件
28,2700-2749,10571円,31分,146%,26件
29,2750-2799,10093円,31分,143.5%,21件
30,2800-2849,11219円,26分,158.6%,19件
31,2850-2899,11641円,24分,163.5%,23件
32,2900-2949,13760円,23分,179.9%,23件
