,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,6280円,138分,106.1%,85件
1,800-849,6227円,133分,106.3%,174件
2,850-899,7336円,127分,107.7%,212件
3,900-949,7952円,119分,108.9%,215件
4,950-999,7411円,124分,107.9%,217件
5,1000-1049,7424円,119分,108.3%,225件
6,1050-1099,6842円,122分,107.5%,237件
7,1100-1149,8009円,124分,108.6%,232件
8,1150-1199,8019円,113分,109.5%,227件
9,1200-1249,8367円,113分,109.8%,229件
10,1250-1299,8413円,109分,110.3%,209件
11,1300-1349,8022円,111分,109.6%,242件
12,1350-1399,8446円,102分,111%,247件
13,1400-1449,8962円,105分,111.4%,289件
14,1450-1499,8679円,104分,111.2%,220件
15,1500-1549,8006円,96分,111.1%,239件
16,1550-1599,9444円,97分,113%,176件
17,1600-1649,9392円,92分,113.6%,192件
18,1650-1699,10207円,91分,115%,158件
19,1700-1749,8748円,85分,113.8%,156件
20,1750-1799,10289円,85分,116.1%,165件
21,1800-1849,10024円,83分,116.1%,134件
22,1850-1899,9392円,79分,115.9%,147件
23,1900-1949,11212円,73分,120.6%,162件
24,1950-1999,9908円,73分,118.2%,170件
25,2000-2049,9971円,70分,119%,152件
26,2050-2099,11240円,67分,122.2%,124件
27,2100-2149,10285円,63分,121.7%,132件
28,2150-2199,11724円,60分,126%,115件
29,2200-2249,11487円,58分,126.5%,130件
30,2250-2299,10807円,52分,127.6%,115件
31,2300-2349,11078円,46分,132%,118件
32,2350-2399,11037円,39分,137.7%,118件
33,2400-2449,10709円,37分,138.6%,119件
34,2450-2499,11444円,36分,142.7%,89件
35,2500-2549,12540円,33分,150%,97件
36,2550-2599,12668円,33分,151.6%,90件
37,2600-2649,11686円,34分,146.3%,85件
38,2650-2699,12848円,31分,156%,74件
39,2700-2749,14121円,30分,163.8%,87件
40,2750-2799,14172円,29分,165.2%,78件
41,2800-2849,14040円,28分,166.6%,80件
42,2850-2899,14644円,23分,183.2%,70件
43,2900-2949,14848円,23分,186.4%,75件
