,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,1318円,150分,101.2%,149件
1,450-499,14円,152分,100%,183件
2,500-549,344円,151分,100.3%,224件
3,550-599,1068円,141分,101%,295件
4,600-649,-504円,145分,99.5%,332件
5,650-699,1661円,141分,101.6%,357件
6,700-749,1456円,140分,101.4%,404件
7,750-799,1639円,138分,101.6%,455件
8,800-849,1390円,137分,101.3%,487件
9,850-899,1806円,133分,101.8%,469件
10,900-949,1954円,131分,102%,523件
11,950-999,1296円,131分,101.3%,542件
12,1000-1049,1491円,128分,101.6%,596件
13,1050-1099,2480円,121分,102.7%,612件
14,1100-1149,2448円,126分,102.6%,603件
15,1150-1199,2412円,119分,102.7%,612件
16,1200-1249,3149円,114分,103.7%,583件
17,1250-1299,2647円,115分,103.1%,528件
18,1300-1349,2651円,113分,103.1%,554件
19,1350-1399,3555円,108分,104.4%,518件
20,1400-1449,2885円,106分,103.6%,480件
21,1450-1499,3174円,104分,104.1%,488件
22,1500-1549,3564円,102分,104.6%,486件
23,1550-1599,4291円,97分,105.9%,458件
24,1600-1649,3737円,95分,105.3%,460件
25,1650-1699,4193円,93分,106%,449件
26,1700-1749,3713円,88分,105.6%,391件
27,1750-1799,4657円,87分,107.1%,358件
28,1800-1849,4581円,84分,107.3%,379件
29,1850-1899,5399円,80分,109%,323件
30,1900-1949,4506円,77分,107.8%,307件
31,1950-1999,6206円,74分,111.2%,307件
32,2000-2049,4700円,71分,108.9%,298件
33,2050-2099,5036円,68分,109.9%,301件
34,2100-2149,5608円,62分,112%,289件
35,2150-2199,5719円,61分,112.6%,271件
36,2200-2249,5727円,58分,113.2%,270件
37,2250-2299,6198円,52分,115.8%,236件
38,2300-2349,5240円,53分,113.3%,245件
39,2350-2399,6340円,48分,117.5%,206件
40,2400-2449,6462円,46分,118.5%,237件
41,2450-2499,7644円,43分,123.9%,222件
42,2500-2549,7612円,42分,124.3%,216件
43,2550-2599,8007円,41分,125.9%,255件
44,2600-2649,8172円,40分,127.4%,214件
45,2650-2699,9013円,37分,132.8%,189件
46,2700-2749,9964円,34分,138.5%,190件
47,2750-2799,10511円,33分,142.5%,178件
48,2800-2849,11484円,29分,152.1%,175件
49,2850-2899,12227円,26分,162.8%,149件
50,2900-2949,13733円,24分,177.8%,137件
