,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3188円,134分,103.2%,34件
1,850-899,4705円,135分,104.7%,41件
2,900-949,3694円,123分,104%,58件
3,950-999,4140円,133分,104.1%,47件
4,1000-1049,3218円,119分,103.6%,60件
5,1050-1099,6564円,121分,107.2%,65件
6,1100-1149,3482円,122分,103.8%,81件
7,1150-1199,2277円,116分,102.6%,67件
8,1200-1249,3885円,112分,104.6%,75件
9,1250-1299,5751円,108分,107.1%,102件
10,1300-1349,4343円,113分,105.1%,96件
11,1350-1399,5385円,110分,106.5%,101件
12,1400-1449,5061円,109分,106.2%,108件
13,1450-1499,4182円,103分,105.4%,112件
14,1500-1549,4371円,103分,105.6%,133件
15,1550-1599,5296円,94分,107.5%,114件
16,1600-1649,4736円,96分,106.6%,101件
17,1650-1699,4724円,98分,106.4%,113件
18,1700-1749,6504円,88分,109.9%,109件
19,1750-1799,5635円,89分,108.4%,121件
20,1800-1849,6817円,81分,111.2%,117件
21,1850-1899,3769円,82分,106.2%,104件
22,1900-1949,7254円,72分,113.4%,101件
23,1950-1999,7119円,75分,112.6%,112件
24,2000-2049,6776円,67分,113.4%,84件
25,2050-2099,6167円,68分,112.1%,93件
26,2100-2149,5938円,62分,112.7%,81件
27,2150-2199,8940円,56分,121.4%,107件
28,2200-2249,6123円,55分,114.9%,60件
29,2250-2299,8452円,49分,123%,76件
30,2300-2349,7930円,43分,124.5%,65件
31,2350-2399,7512円,46分,121.8%,59件
32,2400-2449,7942円,42分,125.3%,73件
33,2450-2499,8709円,41分,128.4%,71件
34,2500-2549,8140円,43分,125.4%,72件
35,2550-2599,8594円,42分,127.2%,54件
36,2600-2649,8680円,40分,129.3%,58件
37,2650-2699,9073円,38分,132.1%,60件
38,2700-2749,9915円,35分,138.2%,57件
39,2750-2799,10413円,31分,145.1%,41件
40,2800-2849,11060円,28分,152.2%,58件
41,2850-2899,12548円,27分,162.5%,49件
42,2900-2949,13893円,21分,187.5%,42件
