,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,6683円,123分,107.2%,414件
1,1050-1099,5944円,125分,106.4%,374件
2,1100-1149,6937円,120分,107.7%,365件
3,1150-1199,6214円,122分,106.8%,444件
4,1200-1249,6482円,115分,107.5%,429件
5,1250-1299,6703円,114分,107.9%,466件
6,1300-1349,7214円,113分,108.5%,363件
7,1350-1399,6363円,107分,107.9%,391件
8,1400-1449,7236円,109分,108.9%,327件
9,1450-1499,6868円,103分,108.9%,329件
10,1500-1549,7044円,103分,109.2%,288件
11,1550-1599,6571円,96分,109.2%,280件
12,1600-1649,8061円,95分,111.4%,285件
13,1650-1699,7546円,92分,111%,230件
14,1700-1749,7606円,90分,111.2%,256件
15,1750-1799,8593円,86分,113.3%,278件
16,1800-1849,7692円,83分,112.3%,272件
17,1850-1899,7646円,83分,112.3%,261件
18,1900-1949,8097円,80分,113.5%,199件
19,1950-1999,8006円,74分,114.4%,214件
20,2000-2049,8889円,70分,116.8%,202件
21,2050-2099,9428円,68分,118.4%,207件
22,2100-2149,8214円,65分,117%,203件
23,2150-2199,8852円,61分,119.5%,196件
24,2200-2249,8869円,54分,121.9%,191件
25,2250-2299,8779円,50分,123.6%,201件
26,2300-2349,8701円,46分,125.4%,179件
27,2350-2399,9770円,43分,130.6%,176件
28,2400-2449,9684円,42分,130.8%,158件
29,2450-2499,9185円,42分,129.4%,154件
30,2500-2549,10581円,38分,136.9%,142件
31,2550-2599,10495円,40分,135.2%,144件
32,2600-2649,11305円,38分,140%,138件
33,2650-2699,11430円,37分,141%,136件
34,2700-2749,11580円,34分,145.8%,132件
35,2750-2799,11992円,32分,149.6%,134件
36,2800-2849,12876円,30分,156.7%,112件
37,2850-2899,13685円,27分,168.3%,100件
38,2900-2949,14577円,24分,180.7%,122件
