,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,6165円,124分,106.6%,87件
1,1050-1099,7044円,124分,107.6%,79件
2,1100-1149,8427円,122分,109.2%,83件
3,1150-1199,7834円,117分,108.9%,102件
4,1200-1249,6012円,122分,106.6%,103件
5,1250-1299,8887円,117分,110.1%,111件
6,1300-1349,9916円,112分,111.8%,125件
7,1350-1399,7989円,111分,109.6%,124件
8,1400-1449,6390円,107分,108%,150件
9,1450-1499,9066円,103分,111.8%,139件
10,1500-1549,9086円,106分,111.4%,151件
11,1550-1599,8935円,96分,112.4%,149件
12,1600-1649,10016円,90分,114.8%,155件
13,1650-1699,9476円,91分,113.9%,128件
14,1700-1749,9738円,92分,114.2%,131件
15,1750-1799,9940円,84分,115.7%,118件
16,1800-1849,8687円,83分,114%,126件
17,1850-1899,9203円,84分,114.7%,107件
18,1900-1949,8891円,73分,116.3%,105件
19,1950-1999,9384円,74分,116.9%,99件
20,2000-2049,9173円,71分,117.2%,111件
21,2050-2099,9641円,66分,119.4%,95件
22,2100-2149,11431円,61分,124.9%,79件
23,2150-2199,11430円,64分,123.9%,92件
24,2200-2249,10066円,57分,123.4%,76件
25,2250-2299,12312円,50分,132.8%,63件
26,2300-2349,9040円,50分,124.3%,62件
27,2350-2399,8934円,44分,127%,53件
28,2400-2449,8927円,42分,128.5%,73件
29,2450-2499,11528円,35分,143.7%,74件
30,2500-2549,11318円,35分,142.8%,67件
31,2550-2599,11051円,39分,137.5%,58件
32,2600-2649,11168円,39分,138.5%,50件
33,2650-2699,12874円,34分,150.6%,55件
34,2700-2749,12219円,33分,149.9%,56件
35,2750-2799,13711円,31分,158.8%,47件
36,2800-2849,13507円,28分,163.3%,57件
37,2850-2899,13906円,25分,173.7%,49件
38,2900-2949,13783円,23分,179.3%,36件
