,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2733円,139分,102.6%,1853件
1,800-849,2837円,137分,102.8%,1804件
2,850-899,3201円,136分,103.1%,1825件
3,900-949,3141円,132分,103.2%,1647件
4,950-999,3347円,128分,103.5%,1906件
5,1000-1049,3583円,127分,103.8%,1946件
6,1050-1099,3954円,124分,104.2%,1830件
7,1100-1149,4181円,122分,104.6%,1803件
8,1150-1199,4112円,122分,104.5%,1695件
9,1200-1249,3697円,119分,104.1%,1703件
10,1250-1299,4118円,115分,104.8%,1586件
11,1300-1349,4426円,111分,105.3%,1543件
12,1350-1399,4731円,111分,105.7%,1447件
13,1400-1449,4274円,107分,105.3%,1449件
14,1450-1499,4971円,104分,106.4%,1460件
15,1500-1549,4639円,102分,106%,1445件
16,1550-1599,4748円,98分,106.4%,1348件
17,1600-1649,4868円,97分,106.7%,1284件
18,1650-1699,5363円,94分,107.6%,1324件
19,1700-1749,5547円,90分,108.2%,1254件
20,1750-1799,5619円,88分,108.5%,1272件
21,1800-1849,5808円,86分,109.1%,1245件
22,1850-1899,5724円,83分,109.2%,1188件
23,1900-1949,6277円,79分,110.5%,1139件
24,1950-1999,6216円,75分,111.1%,1180件
25,2000-2049,5929円,71分,111.2%,1112件
26,2050-2099,5884円,67分,111.8%,1071件
27,2100-2149,6548円,63分,113.8%,1049件
28,2150-2199,6658円,61分,114.6%,1005件
29,2200-2249,6542円,57分,115.3%,977件
30,2250-2299,6692円,54分,116.6%,988件
31,2300-2349,6961円,50分,118.5%,967件
32,2350-2399,7063円,47分,119.9%,940件
33,2400-2449,7228円,46分,121%,877件
34,2450-2499,7945円,43分,124.4%,873件
35,2500-2549,8037円,43分,125.2%,852件
36,2550-2599,8417円,41分,127.1%,810件
37,2600-2649,8964円,39分,130.9%,847件
38,2650-2699,9524円,37分,134.1%,779件
39,2700-2749,9486円,37分,134.1%,655件
