,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,6427円,112分,107.6%,163件
1,1200-1249,5821円,120分,106.5%,162件
2,1250-1299,6084円,111分,107.3%,164件
3,1300-1349,5803円,112分,106.9%,180件
4,1350-1399,4881円,112分,105.8%,198件
5,1400-1449,5242円,109分,106.4%,174件
6,1450-1499,5856円,105分,107.4%,204件
7,1500-1549,5454円,102分,107.1%,190件
8,1550-1599,6408円,101分,108.4%,204件
9,1600-1649,6375円,100分,108.5%,194件
10,1650-1699,6864円,95分,109.7%,176件
11,1700-1749,5460円,91分,108%,195件
12,1750-1799,6464円,85分,110.1%,212件
13,1800-1849,5996円,84分,109.5%,189件
14,1850-1899,7759円,82分,112.6%,192件
15,1900-1949,7324円,78分,112.6%,152件
16,1950-1999,5913円,76分,110.4%,160件
17,2000-2049,7668円,72分,114.2%,169件
18,2050-2099,7725円,70分,114.7%,148件
19,2100-2149,7962円,65分,116.3%,171件
20,2150-2199,7480円,61分,116.3%,140件
21,2200-2249,8145円,56分,119.4%,133件
22,2250-2299,7292円,55分,117.7%,138件
23,2300-2349,7940円,50分,121.2%,138件
24,2350-2399,7546円,48分,120.8%,99件
25,2400-2449,7727円,47分,121.8%,118件
26,2450-2499,8327円,44分,125%,114件
27,2500-2549,7653円,44分,123.1%,93件
28,2550-2599,9552円,40分,131.8%,94件
29,2600-2649,10123円,38分,135.5%,88件
30,2650-2699,10766円,35分,141%,91件
31,2700-2749,10695円,37分,138.1%,102件
32,2750-2799,11604円,33分,147.6%,96件
33,2800-2849,12890円,31分,155.6%,77件
34,2850-2899,13771円,27分,168.6%,80件
35,2900-2949,14762円,25分,179.8%,55件
