,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,4722円,115分,105.5%,4064件
1,1250-1299,4661円,114分,105.5%,3954件
2,1300-1349,4863円,110分,105.9%,3805件
3,1350-1399,5084円,108分,106.3%,3801件
4,1400-1449,5453円,106分,106.8%,3716件
5,1450-1499,5367円,102分,107%,3647件
6,1500-1549,5531円,101分,107.3%,3522件
7,1550-1599,5558円,97分,107.6%,3467件
8,1600-1649,5524円,95分,107.8%,3373件
9,1650-1699,5701円,93分,108.2%,3216件
10,1700-1749,5460円,89分,108.1%,3276件
11,1750-1799,5901円,86分,109.2%,3225件
12,1800-1849,5627円,82分,109.1%,2984件
13,1850-1899,6307円,79分,110.6%,3048件
14,1900-1949,6341円,77分,111%,2970件
15,1950-1999,6128円,74分,111.1%,2867件
16,2000-2049,6206円,71分,111.6%,2784件
17,2050-2099,6361円,68分,112.5%,2706件
18,2100-2149,6400円,65分,113.2%,2647件
19,2150-2199,6799円,61分,114.9%,2543件
20,2200-2249,7054円,57分,116.4%,2522件
21,2250-2299,6950円,55分,116.8%,2456件
22,2300-2349,7275円,51分,118.9%,2365件
23,2350-2399,7411円,48分,120.4%,2424件
24,2400-2449,7710円,46分,122.3%,2266件
25,2450-2499,7724円,45分,122.8%,1926件
