,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,-517円,152分,99.5%,1943件
1,400-449,-808円,152分,99.3%,2504件
2,450-499,-465円,150分,99.6%,2280件
3,500-549,-56円,146分,99.9%,2086件
4,550-599,30円,145分,100%,1787件
5,600-649,90円,144分,100.1%,1634件
6,650-699,-124円,143分,99.9%,1513件
7,700-749,458円,138分,100.4%,1465件
8,750-799,241円,139分,100.2%,1297件
9,800-849,622円,137分,100.6%,1277件
10,850-899,1139円,133分,101.1%,1145件
11,900-949,1564円,130分,101.6%,1098件
12,950-999,938円,128分,101%,1979件
13,1000-1049,819円,127分,100.9%,1105件
14,1050-1099,1400円,123分,101.5%,1193件
15,1100-1149,1447円,122分,101.6%,1013件
16,1150-1199,1888円,119分,102.1%,938件
17,1200-1249,1902円,116分,102.2%,896件
18,1250-1299,2107円,115分,102.4%,915件
19,1300-1349,1834円,111分,102.2%,816件
20,1350-1399,2372円,109分,102.9%,792件
21,1400-1449,3371円,106分,104.2%,738件
22,1450-1499,2851円,104分,103.6%,759件
23,1500-1549,2978円,101分,103.9%,782件
24,1550-1599,2997円,97分,104.1%,752件
25,1600-1649,3383円,95分,104.8%,733件
26,1650-1699,4083円,91分,106%,705件
27,1700-1749,4328円,89分,106.5%,689件
28,1750-1799,3887円,88分,105.9%,612件
29,1800-1849,4284円,83分,106.9%,641件
30,1850-1899,4895円,82分,107.9%,611件
31,1900-1949,4591円,76分,108%,597件
32,1950-1999,4947円,74分,108.9%,562件
33,2000-2049,4703円,70分,108.9%,551件
34,2050-2099,5632円,65分,111.5%,564件
35,2100-2149,5808円,62分,112.4%,559件
36,2150-2199,4953円,58分,111.3%,553件
37,2200-2249,5786円,56分,113.7%,525件
38,2250-2299,5799円,54分,114.4%,517件
39,2300-2349,6207円,49分,116.7%,529件
40,2350-2399,5844円,48分,116.4%,439件
41,2400-2449,6131円,46分,117.9%,486件
42,2450-2499,6901円,44分,120.8%,453件
43,2500-2549,7425円,42分,123.6%,449件
44,2550-2599,8019円,41分,126.2%,417件
45,2600-2649,7799円,39分,126.9%,444件
46,2650-2699,8700円,37分,131.4%,368件
47,2700-2749,9620円,34分,137.4%,388件
48,2750-2799,10244円,31分,143.5%,366件
49,2800-2849,10947円,30分,149.4%,327件
50,2850-2899,12147円,26分,161.1%,243件
51,2900-2949,13036円,22分,177.7%,189件
