,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2263円,141分,102.1%,8824件
1,600-649,2588円,139分,102.5%,2862件
2,650-699,3134円,136分,103.1%,1506件
3,700-749,2861円,135分,102.8%,1019件
4,750-799,3262円,133分,103.3%,850件
5,800-849,3327円,132分,103.4%,715件
6,850-899,3626円,129分,103.7%,679件
7,900-949,3998円,124分,104.3%,662件
8,950-999,3663円,124分,103.9%,670件
9,1000-1049,4198円,122分,104.6%,605件
10,1050-1099,3996円,120分,104.4%,600件
11,1100-1149,4514円,120分,105%,661件
12,1150-1199,4936円,118分,105.6%,632件
13,1200-1249,4273円,114分,105%,572件
14,1250-1299,4531円,110分,105.5%,677件
15,1300-1349,4568円,107分,105.7%,614件
16,1350-1399,5238円,105分,106.7%,621件
17,1400-1449,6383円,101分,108.4%,613件
18,1450-1499,6229円,101分,108.2%,584件
19,1500-1549,6095円,100分,108.1%,595件
20,1550-1599,5935円,94分,108.4%,577件
21,1600-1649,5625円,90分,108.3%,494件
22,1650-1699,6649円,90分,109.9%,497件
23,1700-1749,5834円,86分,109%,500件
24,1750-1799,6937円,83分,111.1%,488件
25,1800-1849,6395円,81分,110.5%,509件
26,1850-1899,6927円,79分,111.7%,442件
27,1900-1949,7534円,75分,113.4%,426件
28,1950-1999,7637円,73分,113.9%,448件
29,2000-2049,7740円,71分,114.6%,421件
30,2050-2099,7509円,66分,115.1%,408件
31,2100-2149,8401円,64分,117.5%,440件
32,2150-2199,8428円,61分,118.5%,407件
33,2200-2249,8696円,57分,120.3%,373件
34,2250-2299,8717円,50分,123.4%,367件
35,2300-2349,8657円,43分,126.5%,369件
36,2350-2399,8809円,39分,130%,357件
37,2400-2449,9437円,38分,132.8%,327件
38,2450-2499,9309円,37分,133.3%,352件
39,2500-2549,9225円,37分,133.6%,344件
40,2550-2599,9948円,35分,138%,348件
41,2600-2649,10650円,33分,143.1%,306件
42,2650-2699,10745円,32分,144.2%,302件
43,2700-2749,11055円,31分,148%,311件
44,2750-2799,11579円,29分,152.3%,285件
45,2800-2849,12632円,26分,163.9%,305件
46,2850-2899,12685円,24分,169.5%,279件
47,2900-2949,12855円,22分,179.7%,227件
