,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6563円,109分,108%,127件
1,1350-1399,6043円,110分,107.3%,135件
2,1400-1449,4573円,109分,105.6%,154件
3,1450-1499,5478円,105分,106.9%,138件
4,1500-1549,6189円,101分,108.2%,173件
5,1550-1599,6269円,98分,108.5%,152件
6,1600-1649,6910円,98分,109.4%,166件
7,1650-1699,7573円,96分,110.5%,161件
8,1700-1749,6956円,91分,110.2%,139件
9,1750-1799,5971円,87分,109.1%,165件
10,1800-1849,6620円,82分,110.8%,173件
11,1850-1899,6204円,81分,110.3%,155件
12,1900-1949,7649円,78分,113.1%,147件
13,1950-1999,6838円,75分,112.2%,119件
14,2000-2049,5315円,74分,109.6%,123件
15,2050-2099,7400円,70分,114.1%,123件
16,2100-2149,7562円,67分,115%,109件
17,2150-2199,7580円,60分,116.9%,132件
18,2200-2249,7437円,58分,117.2%,104件
19,2250-2299,8005円,52分,120.7%,103件
20,2300-2349,7384円,52分,119%,111件
21,2350-2399,8057円,47分,122.8%,98件
22,2400-2449,8225円,46分,123.8%,82件
23,2450-2499,8132円,46分,123.8%,95件
24,2500-2549,8693円,44分,126.6%,94件
25,2550-2599,8361円,42分,126.3%,80件
26,2600-2649,10134円,39分,134.6%,75件
27,2650-2699,10309円,38分,136.2%,66件
28,2700-2749,11313円,34分,144.4%,68件
29,2750-2799,11993円,34分,146.8%,93件
30,2800-2849,12413円,30分,154.6%,76件
31,2850-2899,13856円,27分,167.7%,61件
32,2900-2949,15075円,24分,183.6%,60件
