,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-1378円,154分,98.8%,2286件
1,350-399,-1479円,153分,98.7%,2984件
2,400-449,-1289円,152分,98.9%,2710件
3,450-499,-860円,148分,99.2%,2491件
4,500-549,-907円,148分,99.2%,2137件
5,550-599,-806円,146分,99.3%,1948件
6,600-649,-849円,145分,99.2%,1799件
7,650-699,-337円,140分,99.7%,1732件
8,700-749,-649円,141分,99.4%,1538件
9,750-799,-127円,138分,99.9%,1513件
10,800-849,325円,135分,100.3%,1385件
11,850-899,762円,132分,100.8%,1321件
12,900-949,257円,130分,100.3%,2348件
13,950-999,415円,129分,100.4%,1355件
14,1000-1049,474円,126分,100.5%,1408件
15,1050-1099,929円,124分,101%,1223件
16,1100-1149,1299円,122分,101.4%,1105件
17,1150-1199,1287円,118分,101.5%,1078件
18,1200-1249,1252円,117分,101.4%,1066件
19,1250-1299,912円,114分,101.1%,966件
20,1300-1349,1820円,111分,102.2%,980件
21,1350-1399,2616円,109分,103.2%,879件
22,1400-1449,2021円,107分,102.5%,893件
23,1450-1499,2236円,103分,102.9%,910件
24,1500-1549,2354円,100分,103.1%,885件
25,1550-1599,2575円,97分,103.5%,901件
26,1600-1649,3416円,94分,104.9%,859件
27,1650-1699,3563円,91分,105.2%,841件
28,1700-1749,3282円,90分,104.8%,730件
29,1750-1799,3784円,86分,105.9%,778件
30,1800-1849,4000円,85分,106.3%,729件
31,1850-1899,3752円,80分,106.3%,709件
32,1900-1949,4172円,77分,107.2%,684件
33,1950-1999,4377円,74分,107.9%,675件
34,2000-2049,5022円,69分,109.7%,674件
35,2050-2099,4876円,66分,109.8%,658件
36,2100-2149,4388円,62分,109.4%,663件
37,2150-2199,5059円,60分,111.3%,615件
38,2200-2249,5226円,57分,112.2%,623件
39,2250-2299,5791円,53分,114.6%,645件
40,2300-2349,5412円,50分,114.3%,548件
41,2350-2399,5399円,48分,115.1%,571件
42,2400-2449,6175円,46分,117.8%,546件
43,2450-2499,6741円,44分,120.5%,542件
44,2500-2549,7232円,43分,122.6%,493件
45,2550-2599,6907円,41分,122.2%,519件
46,2600-2649,8018円,39分,127.6%,452件
47,2650-2699,8701円,37分,131.4%,460件
48,2700-2749,9262円,34分,136.4%,439件
49,2750-2799,9903円,32分,140.7%,389件
50,2800-2849,11076円,29分,151%,304件
51,2850-2899,11957円,25分,163.6%,276件
52,2900-2949,12335円,22分,174.2%,201件
