,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,5684円,125分,106.1%,163件
1,1150-1199,6319円,112分,107.5%,163件
2,1200-1249,5707円,120分,106.3%,162件
3,1250-1299,5978円,111分,107.2%,164件
4,1300-1349,5696円,112分,106.8%,180件
5,1350-1399,4778円,112分,105.7%,198件
6,1400-1449,5139円,109分,106.3%,174件
7,1450-1499,5757円,105分,107.3%,204件
8,1500-1549,5357円,102分,107%,190件
9,1550-1599,6310円,101分,108.3%,204件
10,1600-1649,6278円,100分,108.4%,194件
11,1650-1699,6771円,94分,109.6%,176件
12,1700-1749,5374円,91分,107.9%,195件
13,1750-1799,6381円,85分,110%,212件
14,1800-1849,5916円,84分,109.4%,189件
15,1850-1899,7676円,82分,112.5%,192件
16,1900-1949,7247円,78分,112.5%,152件
17,1950-1999,5842円,76分,110.3%,160件
18,2000-2049,7594円,72分,114.1%,169件
19,2050-2099,7653円,70分,114.5%,148件
20,2100-2149,7894円,65分,116.2%,171件
21,2150-2199,7417円,61分,116.2%,140件
22,2200-2249,8086円,56分,119.3%,133件
23,2250-2299,7236円,55分,117.5%,138件
24,2300-2349,7887円,50分,121.1%,138件
25,2350-2399,7494円,48分,120.7%,99件
26,2400-2449,7678円,47分,121.7%,118件
27,2450-2499,8278円,44分,124.9%,114件
28,2500-2549,7604円,44分,123%,93件
29,2550-2599,9503円,40分,131.7%,94件
30,2600-2649,10074円,38分,135.4%,88件
31,2650-2699,10717円,35分,140.8%,91件
32,2700-2749,10646円,37分,138%,102件
33,2750-2799,11555円,32分,147.4%,96件
34,2800-2849,12842円,31分,155.4%,77件
35,2850-2899,13722円,27分,168.5%,80件
36,2900-2949,14713円,25分,179.6%,55件
