,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,9495円,112分,111.3%,242件
1,1350-1399,9824円,104分,112.7%,247件
2,1400-1449,10397円,106分,113%,289件
3,1450-1499,10087円,105分,112.8%,220件
4,1500-1549,9288円,97分,112.7%,239件
5,1550-1599,10795円,98分,114.7%,176件
6,1600-1649,10679円,93分,115.3%,192件
7,1650-1699,11502円,92分,116.7%,158件
8,1700-1749,9915円,86分,115.4%,156件
9,1750-1799,11525円,86分,117.8%,165件
10,1800-1849,11228円,84分,117.8%,134件
11,1850-1899,10501円,80分,117.5%,147件
12,1900-1949,12327円,74分,122.3%,162件
13,1950-1999,10955円,74分,119.9%,170件
14,2000-2049,10985円,71分,120.7%,152件
15,2050-2099,12275円,68分,123.9%,124件
16,2100-2149,11232円,64分,123.4%,132件
17,2150-2199,12706円,61分,127.7%,115件
18,2200-2249,12415円,59分,128.3%,130件
19,2250-2299,11638円,53分,129.3%,115件
20,2300-2349,11822円,47分,133.6%,118件
21,2350-2399,11702円,40分,139.4%,118件
22,2400-2449,11337円,38分,140.3%,119件
23,2450-2499,12071円,36分,144.4%,89件
24,2500-2549,13168円,34分,151.6%,97件
25,2550-2599,13295円,33分,153.3%,90件
26,2600-2649,12314円,34分,148%,85件
27,2650-2699,13476円,31分,157.6%,74件
28,2700-2749,14749円,30分,165.4%,87件
29,2750-2799,14800円,30分,166.8%,78件
30,2800-2849,14668円,29分,168.2%,80件
31,2850-2899,15272円,24分,184.8%,70件
32,2900-2949,15476円,23分,187.9%,75件
