,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,238円,151分,100.2%,180件
1,400-449,-968円,151分,99.1%,225件
2,450-499,-676円,154分,99.4%,276件
3,500-549,-14円,143分,100%,355件
4,550-599,-1127円,146分,99%,409件
5,600-649,599円,142分,100.6%,440件
6,650-699,243円,142分,100.2%,478件
7,700-749,296円,141分,100.3%,539件
8,750-799,86円,138分,100.1%,572件
9,800-849,877円,134分,100.9%,565件
10,850-899,908円,133分,100.9%,634件
11,900-949,297円,133分,100.3%,642件
12,950-999,799円,130分,100.8%,735件
13,1000-1049,1335円,125分,101.4%,743件
14,1050-1099,1278円,128分,101.3%,725件
15,1100-1149,1317円,121分,101.4%,722件
16,1150-1199,1759円,117分,102%,677件
17,1200-1249,1978円,117分,102.3%,645件
18,1250-1299,1954円,115分,102.3%,676件
19,1300-1349,2660円,109分,103.2%,623件
20,1350-1399,2184円,108分,102.7%,589件
21,1400-1449,2040円,107分,102.5%,583件
22,1450-1499,2674円,104分,103.4%,598件
23,1500-1549,3116円,99分,104.2%,542件
24,1550-1599,3276円,97分,104.5%,573件
25,1600-1649,3199円,96分,104.4%,544件
26,1650-1699,3073円,91分,104.5%,473件
27,1700-1749,3843円,90分,105.7%,444件
28,1750-1799,4086円,86分,106.3%,459件
29,1800-1849,4730円,82分,107.6%,393件
30,1850-1899,3637円,81分,106%,367件
31,1900-1949,5241円,77分,109.1%,357件
32,1950-1999,4374円,73分,108%,363件
33,2000-2049,4649円,70分,108.8%,367件
34,2050-2099,5126円,66分,110.4%,353件
35,2100-2149,5104円,64分,110.6%,329件
36,2150-2199,4797円,61分,110.5%,321件
37,2200-2249,5582円,56分,113.2%,300件
38,2250-2299,4986円,55分,112.1%,298件
39,2300-2349,5767円,51分,115.1%,246件
40,2350-2399,5795円,48分,116.2%,286件
41,2400-2449,6659円,45分,119.9%,266件
42,2450-2499,6899円,43分,121.5%,263件
43,2500-2549,7165円,43分,122.4%,309件
44,2550-2599,7194円,42分,123%,252件
45,2600-2649,8123円,39分,128%,228件
46,2650-2699,9012円,37分,132.9%,230件
47,2700-2749,9575円,35分,136.8%,221件
48,2750-2799,10280円,32分,142.8%,211件
49,2800-2849,11161円,29分,151.9%,187件
50,2850-2899,12606円,26分,164.3%,191件
51,2900-2949,13389円,23分,178.7%,168件
