,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,756円,150分,100.7%,104件
1,500-549,1285円,150分,101.1%,136件
2,550-599,1006円,142分,100.9%,179件
3,600-649,2073円,141分,102%,204件
4,650-699,2015円,141分,101.9%,215件
5,700-749,2101円,139分,102%,239件
6,750-799,1047円,141分,101%,281件
7,800-849,2096円,137分,102%,288件
8,850-899,2531円,135分,102.5%,301件
9,900-949,2692円,132分,102.7%,358件
10,950-999,3314円,129分,103.4%,360件
11,1000-1049,2538円,126分,102.7%,435件
12,1050-1099,3573円,125分,103.8%,425件
13,1100-1149,2510円,123分,102.7%,421件
14,1150-1199,2641円,120分,102.9%,479件
15,1200-1249,3373円,119分,103.8%,470件
16,1250-1299,3535円,115分,104.1%,402件
17,1300-1349,2822円,116分,103.2%,425件
18,1350-1399,3563円,108分,104.4%,436件
19,1400-1449,3281円,108分,104%,447件
20,1450-1499,3937円,103分,105.1%,413件
21,1500-1549,3880円,101分,105.1%,433件
22,1550-1599,4564円,99分,106.2%,411件
23,1600-1649,4941円,97分,106.8%,446件
24,1650-1699,4523円,92分,106.5%,384件
25,1700-1749,4322円,90分,106.4%,383件
26,1750-1799,4940円,85分,107.7%,335件
27,1800-1849,5204円,80分,108.7%,339件
28,1850-1899,5938円,80分,109.9%,320件
29,1900-1949,5983円,77分,110.4%,316件
30,1950-1999,5528円,72分,110.2%,283件
31,2000-2049,6321円,70分,112%,276件
32,2050-2099,6422円,67分,112.8%,276件
33,2100-2149,5473円,65分,111.2%,265件
34,2150-2199,5029円,64分,110.5%,263件
35,2200-2249,6269円,57分,114.8%,226件
36,2250-2299,6218円,55分,115.2%,226件
37,2300-2349,6367円,51分,116.6%,224件
38,2350-2399,6556円,48分,118.2%,229件
39,2400-2449,7358円,43分,122.6%,204件
40,2450-2499,6473円,45分,119.2%,216件
41,2500-2549,7202円,43分,122.1%,174件
42,2550-2599,8690円,39分,129.5%,199件
43,2600-2649,9055円,39分,130.6%,160件
44,2650-2699,9708円,36分,135.7%,201件
45,2700-2749,9876円,36分,136.5%,157件
46,2750-2799,11083円,32分,145.6%,146件
47,2800-2849,12122円,28分,156.8%,144件
48,2850-2899,12617円,27分,163.5%,156件
49,2900-2949,14208円,24分,180.6%,130件
