,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,7743円,96分,110.8%,18件
1,1650-1699,5995円,96分,108.3%,22件
2,1700-1749,7810円,82分,112.7%,26件
3,1750-1799,7954円,91分,111.6%,18件
4,1800-1849,7288円,88分,111%,24件
5,1850-1899,9027円,74分,116.3%,22件
6,1900-1949,8218円,71分,115.5%,23件
7,1950-1999,5093円,64分,110.6%,19件
8,2000-2049,8245円,69分,116%,20件
9,2050-2099,8965円,66分,118%,32件
10,2100-2149,10052円,57分,123.4%,26件
11,2150-2199,7592円,57分,117.9%,29件
12,2200-2249,8008円,51分,121%,26件
13,2250-2299,8898円,46分,125.9%,16件
14,2300-2349,8979円,41分,129.3%,25件
15,2350-2399,8630円,34分,133.7%,28件
16,2400-2449,8592円,39分,129.6%,22件
17,2450-2499,6893円,42分,122.1%,31件
18,2500-2549,6512円,43分,120.2%,20件
19,2550-2599,8412円,37分,130.1%,30件
20,2600-2649,6983円,39分,123.7%,32件
21,2650-2699,9321円,32分,139%,31件
22,2700-2749,9858円,30分,143.9%,21件
23,2750-2799,10352円,29分,147%,20件
24,2800-2849,10977円,28分,151.4%,18件
25,2850-2899,11837円,24分,166.5%,14件
26,2900-2949,11944円,21分,175.1%,17件
