,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,3983円,140分,103.8%,1115件
1,700-749,4442円,137分,104.3%,998件
2,750-799,4750円,135分,104.7%,886件
3,800-849,4542円,136分,104.4%,787件
4,850-899,4459円,133分,104.5%,768件
5,900-949,4850円,130分,105%,731件
6,950-999,4296円,131分,104.4%,639件
7,1000-1049,5419円,126分,105.7%,616件
8,1050-1099,5153円,123分,105.6%,531件
9,1100-1149,5543円,122分,106%,538件
10,1150-1199,5562円,118分,106.3%,980件
11,1200-1249,5581円,115分,106.4%,533件
12,1250-1299,6135円,112分,107.3%,572件
13,1300-1349,6043円,112分,107.2%,526件
14,1350-1399,6401円,108分,107.9%,448件
15,1400-1449,5526円,107分,106.9%,444件
16,1450-1499,6500円,102分,108.5%,445件
17,1500-1549,6114円,102分,108%,399件
18,1550-1599,6648円,97分,109.1%,368件
19,1600-1649,7191円,95分,110.1%,352件
20,1650-1699,6565円,92分,109.5%,376件
21,1700-1749,7569円,89分,111.4%,411件
22,1750-1799,7379円,84分,111.7%,373件
23,1800-1849,6639円,85分,110.4%,358件
24,1850-1899,7922円,80分,113.1%,327件
25,1900-1949,8158円,78分,114%,312件
26,1950-1999,7465円,75分,113.2%,285件
27,2000-2049,9133円,72分,117%,332件
28,2050-2099,8990円,69分,117.3%,292件
29,2100-2149,8462円,63分,117.8%,295件
30,2150-2199,8612円,58分,119.7%,256件
31,2200-2249,8600円,55分,121%,272件
32,2250-2299,9586円,48分,126.6%,274件
33,2300-2349,8976円,46分,126%,254件
34,2350-2399,9015円,43分,128%,279件
35,2400-2449,9255円,42分,129.5%,252件
36,2450-2499,9048円,42分,128.6%,239件
37,2500-2549,10235円,39分,135.2%,253件
38,2550-2599,10058円,38分,135.3%,215件
39,2600-2649,10496円,36分,138.6%,248件
40,2650-2699,10944円,35分,141.5%,211件
41,2700-2749,11226円,34分,144.6%,201件
42,2750-2799,12056円,32分,150.4%,192件
43,2800-2849,12479円,29分,158.2%,215件
44,2850-2899,12730円,26分,166.2%,170件
45,2900-2949,14207円,24分,180.5%,156件
