,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,587円,154分,100.5%,39件
1,600-649,1611円,146分,101.5%,61件
2,650-699,2753円,141分,102.6%,81件
3,700-749,2311円,137分,102.2%,116件
4,750-799,2933円,137分,102.9%,107件
5,800-849,2564円,133分,102.6%,114件
6,850-899,2898円,135分,102.9%,136件
7,900-949,1799円,135分,101.8%,161件
8,950-999,1720円,133分,101.7%,142件
9,1000-1049,3429円,126分,103.6%,170件
10,1050-1099,3948円,121分,104.3%,211件
11,1100-1149,3495円,121分,103.9%,190件
12,1150-1199,3411円,122分,103.7%,231件
13,1200-1249,3897円,119分,104.4%,218件
14,1250-1299,3711円,114分,104.3%,250件
15,1300-1349,3179円,113分,103.7%,265件
16,1350-1399,3635円,112分,104.3%,252件
17,1400-1449,4113円,106分,105.2%,211件
18,1450-1499,3541円,110分,104.3%,221件
19,1500-1549,4393円,101分,105.8%,244件
20,1550-1599,3648円,101分,104.8%,239件
21,1600-1649,4881円,93分,107%,236件
22,1650-1699,3623円,91分,105.3%,224件
23,1700-1749,6026円,86分,109.3%,228件
24,1750-1799,6249円,87分,109.6%,236件
25,1800-1849,5356円,82分,108.7%,197件
26,1850-1899,5375円,80分,109%,207件
27,1900-1949,5809円,75分,110.3%,186件
28,1950-1999,5759円,72分,110.6%,194件
29,2000-2049,7233円,69分,113.9%,169件
30,2050-2099,6831円,66分,113.8%,163件
31,2100-2149,6350円,60分,114.1%,145件
32,2150-2199,6569円,60分,114.5%,154件
33,2200-2249,6743円,57分,115.9%,150件
34,2250-2299,5863円,55分,114.2%,139件
35,2300-2349,4799円,54分,111.8%,129件
36,2350-2399,7399円,46分,121.5%,134件
37,2400-2449,6885円,45分,120.2%,127件
38,2450-2499,7624円,43分,123.6%,135件
39,2500-2549,8028円,42分,125.4%,128件
40,2550-2599,8300円,41分,127.3%,106件
41,2600-2649,8037円,39分,127.2%,118件
42,2650-2699,8732円,39分,130%,102件
43,2700-2749,10049円,34分,139.2%,100件
44,2750-2799,10905円,32分,144.7%,80件
45,2800-2849,11926円,29分,154.6%,99件
46,2850-2899,12390円,28分,158.3%,92件
47,2900-2949,13413円,24分,176%,71件
