,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,6365円,116分,107.3%,654件
1,1300-1349,5980円,113分,107%,617件
2,1350-1399,6405円,111分,107.7%,636件
3,1400-1449,6115円,109分,107.5%,560件
4,1450-1499,6619円,105分,108.4%,550件
5,1500-1549,7136円,102分,109.3%,508件
6,1550-1599,6656円,100分,108.8%,521件
7,1600-1649,7208円,97分,109.9%,577件
8,1650-1699,6794円,93分,109.7%,504件
9,1700-1749,6812円,92分,109.9%,519件
10,1750-1799,7675円,87分,111.7%,492件
11,1800-1849,8079円,85分,112.7%,453件
12,1850-1899,7514円,84分,112%,417件
13,1900-1949,8270円,79分,114%,468件
14,1950-1999,8793円,77分,115.2%,430件
15,2000-2049,7619円,71分,114.3%,415件
16,2050-2099,7867円,68分,115.5%,379件
17,2100-2149,8115円,63分,117.2%,390件
18,2150-2199,8773円,58分,120.1%,405件
19,2200-2249,8777円,56分,121%,384件
20,2250-2299,7946円,52分,120.5%,402件
21,2300-2349,8066円,50分,121.7%,352件
22,2350-2399,8401円,48分,123.5%,349件
23,2400-2449,9153円,45分,127.4%,372件
24,2450-2499,8811円,44分,126.9%,314件
25,2500-2549,9377円,42分,129.9%,353件
26,2550-2599,9849円,41分,131.8%,324件
27,2600-2649,10239円,39分,134.8%,303件
28,2650-2699,10756円,38分,137.6%,270件
29,2700-2749,10734円,36分,140.2%,300件
30,2750-2799,11596円,33分,147%,250件
31,2800-2849,12824円,30分,156.7%,259件
32,2850-2899,13512円,26分,168.7%,244件
33,2900-2949,14451円,24分,178.9%,206件
