,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,202円,154分,100.2%,850件
1,400-449,-43円,154分,100%,985件
2,450-499,1116円,149分,101%,1097件
3,500-549,1141円,148分,101%,1127件
4,550-599,1277円,143分,101.2%,1159件
5,600-649,1365円,144分,101.3%,1205件
6,650-699,911円,142分,100.9%,1153件
7,700-749,1590円,142分,101.5%,1220件
8,750-799,1453円,137分,101.4%,1175件
9,800-849,2568円,135分,102.5%,1125件
10,850-899,1395円,136分,101.4%,1331件
11,900-949,1838円,130分,101.9%,1295件
12,950-999,1899円,128分,102%,1341件
13,1000-1049,2690円,126分,102.9%,1192件
14,1050-1099,2392円,123分,102.6%,1180件
15,1100-1149,2595円,123分,102.8%,1052件
16,1150-1199,2900円,119分,103.2%,1028件
17,1200-1249,2607円,119分,102.9%,915件
18,1250-1299,2534円,113分,103%,861件
19,1300-1349,3147円,112分,103.7%,882件
20,1350-1399,3682円,109分,104.5%,801件
21,1400-1449,3063円,108分,103.8%,754件
22,1450-1499,3321円,106分,104.2%,789件
23,1500-1549,4230円,99分,105.7%,802件
24,1550-1599,3832円,97分,105.3%,748件
25,1600-1649,4579円,96分,106.4%,629件
26,1650-1699,4407円,93分,106.3%,630件
27,1700-1749,4641円,90分,106.8%,628件
28,1750-1799,4227円,87分,106.5%,612件
29,1800-1849,4515円,83分,107.2%,615件
30,1850-1899,4932円,80分,108.3%,569件
31,1900-1949,4982円,77分,108.6%,546件
32,1950-1999,5066円,72分,109.4%,542件
33,2000-2049,5189円,70分,109.9%,511件
34,2050-2099,5031円,67分,110.1%,508件
35,2100-2149,5335円,65分,110.9%,488件
36,2150-2199,5690円,61分,112.5%,476件
37,2200-2249,6061円,56分,114.3%,462件
38,2250-2299,6174円,55分,115.1%,462件
39,2300-2349,6386円,50分,116.9%,422件
40,2350-2399,6357円,49分,117.3%,407件
41,2400-2449,6406円,47分,118.4%,372件
42,2450-2499,7223円,45分,121.6%,386件
43,2500-2549,7436円,43分,123%,371件
44,2550-2599,8078円,41分,126%,358件
45,2600-2649,8669円,39分,129.5%,389件
46,2650-2699,9379円,37分,134%,350件
47,2700-2749,9849円,34分,138.5%,372件
48,2750-2799,10879円,32分,145.2%,325件
49,2800-2849,11410円,29分,152%,307件
50,2850-2899,12452円,26分,163.8%,282件
51,2900-2949,13332円,23分,178.5%,247件
