,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2242円,143分,102.1%,77件
1,750-799,3220円,135分,103.2%,87件
2,800-849,3281円,126分,103.5%,101件
3,850-899,1966円,130分,102%,147件
4,900-949,3191円,131分,103.3%,144件
5,950-999,2804円,126分,103%,160件
6,1000-1049,2658円,125分,102.8%,179件
7,1050-1099,2285円,126分,102.4%,190件
8,1100-1149,3876円,124分,104.2%,193件
9,1150-1199,4792円,117分,105.4%,213件
10,1200-1249,3063円,118分,103.5%,210件
11,1250-1299,2428円,115分,102.8%,252件
12,1300-1349,4650円,110分,105.7%,247件
13,1350-1399,4260円,114分,105%,238件
14,1400-1449,4612円,104分,105.9%,231件
15,1450-1499,5258円,99分,107.1%,238件
16,1500-1549,4891円,100分,106.5%,229件
17,1550-1599,5138円,99分,106.9%,234件
18,1600-1649,5432円,94分,107.7%,208件
19,1650-1699,4176円,90分,106.2%,186件
20,1700-1749,4965円,91分,107.3%,197件
21,1750-1799,5268円,83分,108.5%,183件
22,1800-1849,5639円,83分,109.1%,176件
23,1850-1899,5610円,80分,109.4%,189件
24,1900-1949,6304円,77分,110.9%,186件
25,1950-1999,6330円,72分,111.8%,150件
26,2000-2049,6989円,74分,112.7%,159件
27,2050-2099,6210円,67分,112.4%,144件
28,2100-2149,8245円,62分,117.7%,134件
29,2150-2199,5885円,61分,112.9%,122件
30,2200-2249,7305円,54分,118%,101件
31,2250-2299,5910円,51分,115.4%,122件
32,2300-2349,7942円,45分,123.3%,139件
33,2350-2399,8204円,41分,126.9%,110件
34,2400-2449,8129円,43分,125.3%,103件
35,2450-2499,7690円,45分,123%,91件
36,2500-2549,9319円,39分,131.9%,104件
37,2550-2599,8595円,40分,128.3%,98件
38,2600-2649,9340円,38分,133%,88件
39,2650-2699,9513円,37分,134.4%,85件
40,2700-2749,10015円,35分,138.4%,83件
41,2750-2799,10266円,31分,144.3%,79件
42,2800-2849,12025円,29分,154.8%,106件
43,2850-2899,12692円,25分,167.7%,84件
44,2900-2949,12802円,23分,175.5%,62件
