,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,4686円,122分,105.1%,1888件
1,1200-1249,4110円,120分,104.6%,1911件
2,1250-1299,4716円,115分,105.5%,1900件
3,1300-1349,3905円,115分,104.5%,1791件
4,1350-1399,4174円,112分,105%,1836件
5,1400-1449,4860円,108分,106%,1730件
6,1450-1499,5015円,106分,106.3%,1749件
7,1500-1549,4992円,103分,106.4%,1625件
8,1550-1599,5104円,99分,106.9%,1633件
9,1600-1649,5440円,98分,107.4%,1540件
10,1650-1699,4919円,95分,106.9%,1511件
11,1700-1749,5335円,92分,107.8%,1446件
12,1750-1799,5675円,88分,108.6%,1456件
13,1800-1849,5189円,85分,108.2%,1403件
14,1850-1899,5336円,82分,108.7%,1368件
15,1900-1949,5312円,78分,109.1%,1373件
16,1950-1999,6041円,75分,110.7%,1330件
17,2000-2049,5842円,72分,110.8%,1312件
18,2050-2099,6169円,70分,111.8%,1268件
19,2100-2149,6126円,67分,112.2%,1169件
20,2150-2199,5733円,63分,112.2%,1164件
21,2200-2249,6564円,60分,114.6%,1147件
22,2250-2299,6616円,56分,115.9%,1147件
23,2300-2349,6697円,52分,117%,1061件
24,2350-2399,6747円,49分,118.2%,1096件
25,2400-2449,7336円,48分,120.6%,1015件
26,2450-2499,7842円,46分,122.7%,1015件
27,2500-2549,8226円,44分,124.6%,954件
28,2550-2599,8905円,43分,127.7%,853件
29,2600-2649,9482円,40分,131.8%,708件
30,2650-2699,10011円,38分,134.9%,631件
31,2700-2749,10593円,35分,139.9%,473件
32,2750-2799,11571円,33分,146.5%,370件
33,2800-2849,12336円,30分,155.3%,317件
34,2850-2899,13769円,27分,168.4%,264件
35,2900-2949,14109円,25分,176.2%,192件
