,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,7267円,114分,108.5%,742件
1,1300-1349,7716円,112分,109.2%,727件
2,1350-1399,8752円,108分,110.8%,738件
3,1400-1449,8945円,107分,111.1%,709件
4,1450-1499,8074円,106分,110.1%,716件
5,1500-1549,8201円,100分,110.9%,677件
6,1550-1599,7483円,97分,110.3%,596件
7,1600-1649,8799円,96分,112.2%,587件
8,1650-1699,7845円,92分,111.4%,602件
9,1700-1749,8471円,90分,112.6%,576件
10,1750-1799,8293円,87分,112.7%,606件
11,1800-1849,8830円,84分,114.1%,532件
12,1850-1899,9395円,80分,115.6%,508件
13,1900-1949,9302円,79分,115.7%,536件
14,1950-1999,9450円,76分,116.5%,509件
15,2000-2049,9170円,72分,117%,482件
16,2050-2099,9747円,71分,118.4%,516件
17,2100-2149,9687円,66分,119.4%,506件
18,2150-2199,9995円,63分,121.3%,437件
19,2200-2249,9574円,56分,122.8%,442件
20,2250-2299,9197円,50分,124.5%,435件
21,2300-2349,9612円,45分,128.7%,428件
22,2350-2399,9975円,43分,130.9%,402件
23,2400-2449,9722円,42分,130.8%,404件
24,2450-2499,9824円,41分,132.3%,406件
25,2500-2549,10401円,39分,135.6%,419件
26,2550-2599,10977円,37分,139.4%,372件
27,2600-2649,11143円,36分,140.9%,374件
28,2650-2699,11528円,35分,143.4%,366件
29,2700-2749,11853円,34分,146.5%,334件
30,2750-2799,12976円,31分,155.7%,363件
31,2800-2849,13090円,29分,160.3%,331件
32,2850-2899,13451円,26分,169.1%,307件
33,2900-2949,14393円,24分,181.3%,285件
