,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,6561円,104分,108.4%,995件
1,1500-1549,5920円,103分,107.7%,900件
2,1550-1599,6639円,101分,108.8%,760件
3,1600-1649,6250円,98分,108.5%,778件
4,1650-1699,6553円,96分,109.1%,786件
5,1700-1749,5964円,92分,108.7%,739件
6,1750-1799,6444円,89分,109.7%,768件
7,1800-1849,6666円,85分,110.4%,700件
8,1850-1899,7091円,82分,111.6%,680件
9,1900-1949,6651円,77分,111.6%,677件
10,1950-1999,6730円,76分,111.8%,619件
11,2000-2049,6761円,71分,112.6%,634件
12,2050-2099,6545円,71分,112.3%,594件
13,2100-2149,7212円,66分,114.5%,586件
14,2150-2199,7736円,62分,116.8%,573件
15,2200-2249,7395円,60分,116.4%,578件
16,2250-2299,7263円,56分,117.4%,501件
17,2300-2349,7729円,53分,119.6%,514件
18,2350-2399,7303円,50分,119.6%,463件
19,2400-2449,7834円,47分,122.1%,474件
20,2450-2499,8266円,45分,124.3%,460件
21,2500-2549,8673円,44分,126.1%,437件
22,2550-2599,9328円,42分,129.3%,469件
23,2600-2649,10242円,39分,134.8%,437件
24,2650-2699,10458円,37分,137.3%,471件
25,2700-2749,11412円,36分,142.7%,400件
26,2750-2799,11882円,34分,147.2%,381件
27,2800-2849,12904円,30分,156.8%,355件
28,2850-2899,13671円,27分,167%,327件
29,2900-2949,14816円,24分,181.3%,252件
