,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4464円,124分,104.8%,2339件
1,1150-1199,3892円,122分,104.3%,2370件
2,1200-1249,4342円,118分,104.9%,2319件
3,1250-1299,4052円,116分,104.7%,2234件
4,1300-1349,4123円,114分,104.8%,2274件
5,1350-1399,4740円,110分,105.7%,2128件
6,1400-1449,4881円,109分,106%,2150件
7,1450-1499,4768円,106分,106%,1995件
8,1500-1549,5078円,101分,106.7%,2020件
9,1550-1599,5446円,100分,107.2%,1925件
10,1600-1649,4867円,97分,106.7%,1894件
11,1650-1699,5356円,94分,107.6%,1804件
12,1700-1749,5461円,91分,108%,1804件
13,1750-1799,5007円,88分,107.6%,1732件
14,1800-1849,5221円,84分,108.3%,1697件
15,1850-1899,5537円,80分,109.2%,1721件
16,1900-1949,5884円,79分,109.9%,1624件
17,1950-1999,5524円,75分,109.8%,1619件
18,2000-2049,6143円,73分,111.3%,1587件
19,2050-2099,6088円,70分,111.6%,1463件
20,2100-2149,5902円,66分,111.9%,1448件
21,2150-2199,6608円,64分,113.8%,1441件
22,2200-2249,6488円,59分,114.7%,1422件
23,2250-2299,6513円,56分,115.5%,1324件
24,2300-2349,6682円,52分,117%,1348件
25,2350-2399,7094円,49分,119.3%,1247件
26,2400-2449,7518円,47分,121.4%,1269件
27,2450-2499,7816円,46分,122.8%,1190件
28,2500-2549,8519円,44分,126%,1088件
29,2550-2599,8874円,41分,128.6%,880件
30,2600-2649,9288円,40分,130.9%,781件
31,2650-2699,9836円,38分,134.8%,584件
32,2700-2749,10897円,36分,140.8%,481件
33,2750-2799,11426円,33分,146.7%,379件
34,2800-2849,12655円,30分,156%,333件
35,2850-2899,13164円,28分,163.5%,258件
36,2900-2949,14114円,24分,176.9%,177件
