,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,1088円,149分,101%,1644件
1,450-499,463円,151分,100.4%,2079件
2,500-549,726円,148分,100.7%,1887件
3,550-599,1152円,145分,101.1%,1736件
4,600-649,1449円,143分,101.3%,1525件
5,650-699,1130円,143分,101.1%,1344件
6,700-749,1259円,141分,101.2%,1288件
7,750-799,1757円,135分,101.7%,1239件
8,800-849,1322円,138分,101.3%,1097件
9,850-899,2074円,135分,102.1%,1078件
10,900-949,2543円,130分,102.6%,951件
11,950-999,2893円,128分,103%,929件
12,1000-1049,2098円,126分,102.2%,1661件
13,1050-1099,1947円,125分,102.1%,945件
14,1100-1149,2823円,120分,103.1%,1007件
15,1150-1199,2560円,120分,102.9%,846件
16,1200-1249,3054円,117分,103.5%,781件
17,1250-1299,2862円,114分,103.4%,747件
18,1300-1349,3449円,112分,104.1%,771件
19,1350-1399,3114円,110分,103.8%,670件
20,1400-1449,3763円,106分,104.7%,673件
21,1450-1499,4494円,103分,105.8%,620件
22,1500-1549,3744円,102分,104.9%,628件
23,1550-1599,4204円,98分,105.7%,670件
24,1600-1649,4176円,94分,105.9%,609件
25,1650-1699,4276円,92分,106.2%,614件
26,1700-1749,4966円,89分,107.5%,588件
27,1750-1799,5450円,86分,108.4%,564件
28,1800-1849,4886円,86分,107.6%,504件
29,1850-1899,5488円,80分,109.1%,551件
30,1900-1949,6166円,79分,110.3%,515件
31,1950-1999,5509円,73分,110%,505件
32,2000-2049,5700円,71分,110.7%,457件
33,2050-2099,5716円,66分,111.5%,463件
34,2100-2149,6488円,62分,114%,470件
35,2150-2199,6740円,58分,115.4%,460件
36,2200-2249,5823円,55分,114.2%,465件
37,2250-2299,6609円,52分,116.9%,439件
38,2300-2349,6723円,50分,117.9%,429件
39,2350-2399,7233円,46分,121%,444件
40,2400-2449,6884円,45分,120.5%,370件
41,2450-2499,7504円,43分,123.4%,429件
42,2500-2549,7902円,43分,124.7%,376件
43,2550-2599,8558円,40分,128.7%,379件
44,2600-2649,8866円,39分,129.9%,334件
45,2650-2699,8848円,37分,132%,367件
46,2700-2749,9672円,35分,137%,306件
47,2750-2799,10782円,32分,145.4%,325件
48,2800-2849,11484円,28分,154%,310件
49,2850-2899,12375円,27分,162.2%,278件
50,2900-2949,13527円,24分,176.5%,183件
