,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,1626円,143分,101.5%,6169件
1,700-749,1580円,143分,101.5%,3485件
2,750-799,1568円,141分,101.5%,3527件
3,800-849,1995円,137分,101.9%,2996件
4,850-899,2216円,134分,102.2%,2731件
5,900-949,2030円,132分,102.1%,2661件
6,950-999,1859円,131分,101.9%,2508件
7,1000-1049,2227円,126分,102.3%,2456件
8,1050-1099,2504円,124分,102.7%,2499件
9,1100-1149,3303円,123分,103.6%,2339件
10,1150-1199,2769円,121分,103.1%,2370件
11,1200-1249,3246円,117分,103.7%,2319件
12,1250-1299,2981円,115分,103.5%,2234件
13,1300-1349,3069円,113分,103.6%,2274件
14,1350-1399,3702円,109分,104.5%,2128件
15,1400-1449,3853円,108分,104.8%,2150件
16,1450-1499,3767円,105分,104.8%,1995件
17,1500-1549,4115円,100分,105.5%,2020件
18,1550-1599,4483円,100分,106%,1925件
19,1600-1649,3948円,96分,105.5%,1894件
20,1650-1699,4457円,93分,106.4%,1804件
21,1700-1749,4587円,90分,106.8%,1804件
22,1750-1799,4181円,87分,106.4%,1732件
23,1800-1849,4421円,84分,107.1%,1697件
24,1850-1899,4760円,80分,108%,1721件
25,1900-1949,5120円,78分,108.7%,1624件
26,1950-1999,4802円,75分,108.6%,1619件
27,2000-2049,5431円,72分,110.1%,1587件
28,2050-2099,5402円,69分,110.4%,1463件
29,2100-2149,5255円,66分,110.7%,1448件
30,2150-2199,5971円,63分,112.6%,1441件
31,2200-2249,5899円,58分,113.4%,1422件
32,2250-2299,5954円,55分,114.3%,1324件
33,2300-2349,6147円,52分,115.8%,1348件
34,2350-2399,6579円,49分,118%,1247件
35,2400-2449,7015円,46分,120.1%,1269件
36,2450-2499,7313円,45分,121.6%,1190件
37,2500-2549,8017円,43分,124.7%,1088件
38,2550-2599,8372円,41分,127.3%,880件
39,2600-2649,8786円,40分,129.6%,781件
40,2650-2699,9333円,37分,133.4%,584件
41,2700-2749,10394円,35分,139.4%,481件
42,2750-2799,10924円,32分,145.3%,379件
43,2800-2849,12153円,30分,154.6%,333件
44,2850-2899,12662円,27分,162%,258件
45,2900-2949,13611円,24分,175.5%,177件
