,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,4659円,123分,105.1%,72件
1,1000-1049,6330円,129分,106.5%,78件
2,1050-1099,4689円,125分,105%,98件
3,1100-1149,4267円,120分,104.8%,82件
4,1150-1199,5650円,119分,106.3%,100件
5,1200-1249,6781円,112分,108.1%,123件
6,1250-1299,5124円,117分,105.8%,107件
7,1300-1349,5540円,117分,106.3%,123件
8,1350-1399,5822円,114分,106.8%,122件
9,1400-1449,5222円,106分,106.6%,130件
10,1450-1499,5048円,108分,106.2%,158件
11,1500-1549,6252円,100分,108.3%,137件
12,1550-1599,5818円,101分,107.7%,122件
13,1600-1649,5664円,101分,107.5%,134件
14,1650-1699,6757円,92分,109.8%,133件
15,1700-1749,6261円,93分,108.9%,146件
16,1750-1799,8091円,85分,112.7%,150件
17,1800-1849,4728円,85分,107.4%,132件
18,1850-1899,8055円,78分,113.9%,123件
19,1900-1949,7490円,79分,112.6%,128件
20,1950-1999,6494円,73分,111.9%,100件
21,2000-2049,6772円,71分,112.8%,114件
22,2050-2099,6869円,66分,113.9%,100件
23,2100-2149,8553円,61分,118.8%,121件
24,2150-2199,6781円,59分,115.4%,73件
25,2200-2249,8739円,54分,121.4%,93件
26,2250-2299,8048円,48分,122.4%,79件
27,2300-2349,8677円,50分,123.4%,83件
28,2350-2399,7920円,46分,123%,84件
29,2400-2449,8656円,44分,126.1%,87件
30,2450-2499,7847円,47分,122.5%,81件
31,2500-2549,8619円,44分,126.4%,68件
32,2550-2599,8924円,41分,128.7%,69件
33,2600-2649,9325円,40分,131.2%,74件
34,2650-2699,10090円,37分,136.4%,73件
35,2700-2749,10661円,34分,142.2%,51件
36,2750-2799,10843円,32分,145.5%,73件
37,2800-2849,12335円,31分,153.6%,63件
38,2850-2899,13750円,26分,171.2%,58件
39,2900-2949,13936円,23分,179.5%,41件
