,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,2375円,113分,102.8%,22件
1,1150-1199,6328円,120分,107%,24件
2,1200-1249,5645円,108分,107%,33件
3,1250-1299,8844円,108分,110.9%,30件
4,1300-1349,5492円,108分,106.8%,33件
5,1350-1399,5031円,100分,106.7%,31件
6,1400-1449,6902円,98分,109.4%,41件
7,1450-1499,6825円,94分,109.7%,42件
8,1500-1549,7562円,95分,110.6%,47件
9,1550-1599,8038円,97分,111%,55件
10,1600-1649,5910円,96分,108.2%,49件
11,1650-1699,7278円,88分,111%,63件
12,1700-1749,6237円,91分,109.1%,60件
13,1750-1799,8206円,83分,113.2%,66件
14,1800-1849,8750円,77分,115.1%,57件
15,1850-1899,6806円,85分,110.7%,55件
16,1900-1949,9017円,74分,116.2%,52件
17,1950-1999,7259円,77分,112.6%,58件
18,2000-2049,8314円,70分,115.8%,58件
19,2050-2099,7238円,66分,114.6%,51件
20,2100-2149,9500円,59分,121.6%,42件
21,2150-2199,9884円,61分,121.6%,58件
22,2200-2249,7433円,53分,118.7%,36件
23,2250-2299,7073円,52分,118.1%,47件
24,2300-2349,9649円,45分,128.8%,48件
25,2350-2399,10397円,38分,136.8%,41件
26,2400-2449,7560円,44分,123.1%,31件
27,2450-2499,10707円,35分,140.6%,33件
28,2500-2549,10351円,32分,143.1%,28件
29,2550-2599,11021円,34分,143.3%,31件
30,2600-2649,10743円,34分,141.9%,28件
31,2650-2699,11590円,32分,147.8%,38件
32,2700-2749,11708円,29分,153.2%,32件
33,2750-2799,11710円,31分,150.2%,28件
34,2800-2849,12124円,28分,158.4%,26件
35,2850-2899,12716円,25分,167.3%,31件
36,2900-2949,13126円,21分,182.9%,28件
