,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,3667円,140分,103.5%,68件
1,750-799,3048円,133分,103%,96件
2,800-849,4569円,137分,104.4%,92件
3,850-899,3034円,131分,103.1%,96件
4,900-949,4353円,132分,104.4%,114件
5,950-999,2837円,131分,102.9%,133件
6,1000-1049,3264円,129分,103.4%,117件
7,1050-1099,4075円,125分,104.4%,143件
8,1100-1149,4910円,121分,105.4%,176件
9,1150-1199,4162円,120分,104.6%,159件
10,1200-1249,4470円,120分,105%,197件
11,1250-1299,4479円,118分,105.1%,180件
12,1300-1349,4752円,112分,105.7%,209件
13,1350-1399,3770円,112分,104.5%,224件
14,1400-1449,4472円,109分,105.5%,211件
15,1450-1499,5066円,103分,106.6%,175件
16,1500-1549,4522円,107分,105.7%,185件
17,1550-1599,5413円,99分,107.3%,197件
18,1600-1649,4516円,98分,106.1%,199件
19,1650-1699,6117円,91分,109%,208件
20,1700-1749,4320円,90分,106.4%,188件
21,1750-1799,6743円,84分,110.7%,186件
22,1800-1849,6563円,85分,110.3%,185件
23,1850-1899,5664円,80分,109.4%,153件
24,1900-1949,5899円,78分,110.1%,169件
25,1950-1999,6492円,72分,112%,153件
26,2000-2049,6634円,70分,112.7%,161件
27,2050-2099,7650円,66分,115.4%,140件
28,2100-2149,8228円,63分,117.4%,137件
29,2150-2199,7311円,56分,117.3%,112件
30,2200-2249,7197円,56分,117%,120件
31,2250-2299,7326円,53分,118.5%,125件
32,2300-2349,7042円,51分,118.5%,120件
33,2350-2399,5685円,51分,114.9%,113件
34,2400-2449,8310円,44分,125%,112件
35,2450-2499,7934円,44分,124.3%,109件
36,2500-2549,8102円,43分,125.2%,106件
37,2550-2599,8464円,41分,127.7%,104件
38,2600-2649,9595円,37分,134.1%,92件
39,2650-2699,9012円,37分,132.2%,101件
40,2700-2749,10007円,36分,137.2%,91件
41,2750-2799,11246円,32分,147.3%,84件
42,2800-2849,11939円,30分,153.4%,65件
43,2850-2899,12897円,26分,166.3%,83件
44,2900-2949,13498円,26分,169.4%,72件
