,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,200-249,-1855円,160分,98.5%,3266件
1,250-299,-1897円,158分,98.4%,4200件
2,300-349,-1980円,158分,98.3%,3691件
3,350-399,-1353円,154分,98.8%,3484件
4,400-449,-1279円,153分,98.9%,3070件
5,450-499,-1189円,151分,99%,2818件
6,500-549,-998円,150分,99.1%,2639件
7,550-599,-539円,145分,99.5%,2510件
8,600-649,-956円,145分,99.1%,2204件
9,650-699,-557円,143分,99.5%,2147件
10,700-749,41円,140分,100%,2020件
11,750-799,293円,138分,100.3%,1906件
12,800-849,70円,134分,100.1%,3452件
13,850-899,155円,134分,100.2%,1960件
14,900-949,174円,132分,100.2%,2026件
15,950-999,500円,129分,100.5%,1730件
16,1000-1049,761円,127分,100.8%,1550件
17,1050-1099,1032円,123分,101.1%,1536件
18,1100-1149,556円,123分,100.6%,1487件
19,1150-1199,676円,120分,100.8%,1361件
20,1200-1249,1485円,116分,101.7%,1414件
21,1250-1299,2011円,115分,102.3%,1270件
22,1300-1349,1648円,113分,102%,1304件
23,1350-1399,1841円,109分,102.3%,1291件
24,1400-1449,1855円,106分,102.3%,1262件
25,1450-1499,1928円,104分,102.5%,1265件
26,1500-1549,2760円,100分,103.7%,1203件
27,1550-1599,2849円,97分,103.9%,1196件
28,1600-1649,3048円,95分,104.3%,1086件
29,1650-1699,3111円,92分,104.5%,1111件
30,1700-1749,3251円,91分,104.8%,1040件
31,1750-1799,2980円,87分,104.6%,1045件
32,1800-1849,3458円,84分,105.5%,973件
33,1850-1899,3849円,80分,106.4%,1013件
34,1900-1949,3769円,76分,106.6%,963件
35,1950-1999,4103円,73分,107.5%,934件
36,2000-2049,3986円,69分,107.7%,952件
37,2050-2099,4396円,67分,108.8%,892件
38,2100-2149,4444円,65分,109.2%,895件
39,2150-2199,4989円,61分,110.9%,909件
40,2200-2249,5051円,58分,111.7%,800件
41,2250-2299,4737円,54分,111.7%,799件
42,2300-2349,5355円,51分,113.9%,786件
43,2350-2399,5895円,47分,116.6%,791件
44,2400-2449,6301円,46分,118.2%,730件
45,2450-2499,6117円,44分,118.3%,755件
46,2500-2549,7070円,42分,122.3%,696件
47,2550-2599,7544円,41分,124.3%,679件
48,2600-2649,7927円,39分,126.9%,634件
49,2650-2699,8503円,38分,130%,574件
50,2700-2749,9419円,34分,136.5%,479件
51,2750-2799,10162円,32分,143%,412件
52,2800-2849,10733円,29分,150.2%,329件
53,2850-2899,12073円,26分,162.7%,242件
54,2900-2949,12950円,22分,178.9%,188件
