,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,1095円,149分,101%,15564件
1,450-499,1382円,149分,101.2%,4805件
2,500-549,1876円,146分,101.7%,2549件
3,550-599,2033円,144分,101.9%,1735件
4,600-649,1893円,143分,101.8%,1456件
5,650-699,1651円,141分,101.6%,1208件
6,700-749,2314円,139分,102.2%,1157件
7,750-799,2512円,135分,102.5%,1125件
8,800-849,2311円,134分,102.3%,1143件
9,850-899,2638円,131分,102.7%,1021件
10,900-949,2256円,130分,102.3%,1009件
11,950-999,2757円,127分,102.9%,1077件
12,1000-1049,3106円,128分,103.2%,1071件
13,1050-1099,3034円,123分,103.3%,963件
14,1100-1149,3169円,119分,103.6%,1149件
15,1150-1199,3484円,117分,104%,1095件
16,1200-1249,3508円,116分,104%,1041件
17,1250-1299,4411円,113分,105.2%,1057件
18,1300-1349,4642円,111分,105.6%,997件
19,1350-1399,4096円,109分,105%,1014件
20,1400-1449,4131円,106分,105.2%,924件
21,1450-1499,4323円,101分,105.7%,889件
22,1500-1549,5001円,100分,106.6%,858件
23,1550-1599,4145円,97分,105.7%,860件
24,1600-1649,5030円,95分,107.1%,833件
25,1650-1699,4829円,92分,107%,836件
26,1700-1749,5090円,88分,107.7%,778件
27,1750-1799,5730円,85分,109%,736件
28,1800-1849,6003円,84分,109.5%,772件
29,1850-1899,5851円,80分,109.7%,707件
30,1900-1949,5840円,77分,110%,714件
31,1950-1999,6124円,75分,110.8%,711件
32,2000-2049,6460円,72分,111.9%,724件
33,2050-2099,6880円,68分,113.4%,649件
34,2100-2149,6674円,63分,114.1%,664件
35,2150-2199,6467円,58分,114.8%,633件
36,2200-2249,6802円,53分,117.2%,609件
37,2250-2299,7204円,50分,119.2%,595件
38,2300-2349,7162円,47分,120.1%,573件
39,2350-2399,7331円,44分,122%,573件
40,2400-2449,7485円,43分,123%,578件
41,2450-2499,8158円,41分,126.6%,545件
42,2500-2549,8188円,40分,127.2%,521件
43,2550-2599,8377円,40分,128.2%,513件
44,2600-2649,8865円,39分,130.7%,464件
45,2650-2699,9736円,36分,136.5%,499件
46,2700-2749,10013円,34分,139.5%,462件
47,2750-2799,10564円,31分,145.9%,474件
48,2800-2849,11442円,29分,152.8%,432件
49,2850-2899,11133円,29分,150.5%,381件
