,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,2121円,149分,101.9%,118件
1,550-599,3860円,142分,103.6%,199件
2,600-649,3110円,145分,102.9%,342件
3,650-699,3016円,142分,102.8%,429件
4,700-749,4201円,135分,104.1%,451件
5,750-799,3405円,135分,103.4%,432件
6,800-849,3345円,135分,103.3%,455件
7,850-899,3846円,131分,103.9%,459件
8,900-949,3693円,133分,103.7%,476件
9,950-999,4412円,126分,104.7%,476件
10,1000-1049,3848円,127分,104%,444件
11,1050-1099,5103円,122分,105.6%,444件
12,1100-1149,4429円,123分,104.8%,543件
13,1150-1199,4663円,117分,105.3%,521件
14,1200-1249,4444円,116分,105.1%,558件
15,1250-1299,5235円,114分,106.1%,444件
16,1300-1349,4469円,108分,105.5%,467件
17,1350-1399,5105円,110分,106.2%,402件
18,1400-1449,5037円,106分,106.4%,405件
19,1450-1499,5124円,105分,106.5%,336件
20,1500-1549,5116円,99分,106.9%,329件
21,1550-1599,6107円,98分,108.3%,345件
22,1600-1649,6140円,94分,108.7%,290件
23,1650-1699,5875円,93分,108.4%,304件
24,1700-1749,6367円,89分,109.5%,324件
25,1750-1799,6087円,85分,109.5%,320件
26,1800-1849,6231円,85分,109.8%,314件
27,1850-1899,6501円,80分,110.8%,240件
28,1900-1949,6657円,77分,111.6%,255件
29,1950-1999,7393円,74分,113.4%,251件
30,2000-2049,7955円,70分,115.1%,254件
31,2050-2099,6783円,67分,113.5%,242件
32,2100-2149,7477円,64分,115.5%,230件
33,2150-2199,7622円,59分,117.4%,227件
34,2200-2249,7452円,53分,118.7%,232件
35,2250-2299,7594円,50分,120.5%,207件
36,2300-2349,8208円,45分,124.1%,203件
37,2350-2399,8068円,45分,123.8%,187件
38,2400-2449,8133円,42分,125.5%,187件
39,2450-2499,9167円,40分,130.3%,171件
40,2500-2549,9090円,41分,129.4%,177件
41,2550-2599,9821円,40分,132.7%,159件
42,2600-2649,9968円,39分,134.2%,164件
43,2650-2699,10145円,36分,137.4%,157件
44,2700-2749,10633円,35分,141%,158件
45,2750-2799,11291円,32分,146.8%,136件
46,2800-2849,12141円,29分,155%,125件
47,2850-2899,12941円,27分,164.9%,157件
48,2900-2949,13770円,23分,180.5%,128件
