,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,3801円,139分,103.6%,658件
1,800-849,3584円,138分,103.5%,690件
2,850-899,4089円,134分,104.1%,688件
3,900-949,3697円,133分,103.7%,650件
4,950-999,4815円,129分,105%,623件
5,1000-1049,3753円,131分,103.8%,742件
6,1050-1099,4291円,122分,104.7%,745件
7,1100-1149,4184円,122分,104.6%,797件
8,1150-1199,4819円,120分,105.3%,673件
9,1200-1249,4667円,114分,105.4%,686件
10,1250-1299,5049円,117分,105.7%,632件
11,1300-1349,5067円,113分,106%,588件
12,1350-1399,5319円,112分,106.3%,515件
13,1400-1449,4490円,106分,105.7%,475件
14,1450-1499,5302円,103分,106.8%,498件
15,1500-1549,5762円,102分,107.5%,428件
16,1550-1599,5211円,101分,106.9%,425件
17,1600-1649,5930円,96分,108.2%,466件
18,1650-1699,6044円,92分,108.7%,455件
19,1700-1749,5911円,90分,108.8%,444件
20,1750-1799,6401円,88分,109.7%,353件
21,1800-1849,6386円,84分,110.2%,377件
22,1850-1899,6603円,81分,110.8%,346件
23,1900-1949,6699円,78分,111.5%,359件
24,1950-1999,6107円,75分,110.9%,344件
25,2000-2049,6962円,71分,113.1%,317件
26,2050-2099,6966円,67分,113.8%,316件
27,2100-2149,6760円,62分,114.5%,318件
28,2150-2199,6784円,60分,115.2%,295件
29,2200-2249,7158円,55分,117.4%,296件
30,2250-2299,7486円,53分,118.7%,278件
31,2300-2349,6784円,50分,118.2%,263件
32,2350-2399,7619円,46分,122.1%,254件
33,2400-2449,8043円,45分,123.7%,251件
34,2450-2499,8604円,45分,125.8%,229件
35,2500-2549,8701円,43分,126.8%,228件
36,2550-2599,8935円,41分,129%,232件
37,2600-2649,9563円,39分,132.4%,225件
38,2650-2699,9902円,37分,135.5%,208件
39,2700-2749,10719円,35分,140.6%,190件
40,2750-2799,11384円,32分,146.8%,219件
41,2800-2849,12428円,29分,156.7%,203件
42,2850-2899,12969円,26分,166.8%,213件
43,2900-2949,14106円,23分,180.4%,164件
