,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,1391円,153分,101.2%,5709件
1,450-499,1873円,149分,101.7%,3014件
2,500-549,1936円,147分,101.8%,2063件
3,550-599,2003円,146分,101.8%,1729件
4,600-649,1788円,144分,101.7%,1427件
5,650-699,2113円,143分,102%,1407件
6,700-749,2299円,138分,102.2%,1327件
7,750-799,2311円,138分,102.2%,1374件
8,800-849,2634円,134分,102.6%,1227件
9,850-899,2319円,132分,102.3%,1245件
10,900-949,2755円,130分,102.8%,1288件
11,950-999,2967円,130分,103%,1274件
12,1000-1049,2877円,126分,103%,1144件
13,1050-1099,3297円,121分,103.6%,1355件
14,1100-1149,3412円,119分,103.8%,1351件
15,1150-1199,3684円,118分,104.2%,1294件
16,1200-1249,4244円,116分,104.9%,1247件
17,1250-1299,4564円,115分,105.3%,1223件
18,1300-1349,3966円,112分,104.7%,1209件
19,1350-1399,4073円,109分,105%,1112件
20,1400-1449,4280円,105分,105.4%,1061件
21,1450-1499,4731円,104分,106.1%,998件
22,1500-1549,4135円,101分,105.5%,1018件
23,1550-1599,4889円,98分,106.6%,1023件
24,1600-1649,4678円,95分,106.6%,1003件
25,1650-1699,5014円,92分,107.3%,943件
26,1700-1749,5121円,90分,107.6%,864件
27,1750-1799,5435円,88分,108.2%,913件
28,1800-1849,5788円,83分,109.3%,863件
29,1850-1899,5514円,81分,109.1%,847件
30,1900-1949,6034円,78分,110.3%,867件
31,1950-1999,6036円,76分,110.6%,846件
32,2000-2049,6623円,72分,112.2%,772件
33,2050-2099,6538円,67分,113%,802件
34,2100-2149,6286円,63分,113.3%,787件
35,2150-2199,6237円,58分,114.4%,723件
36,2200-2249,6879円,55分,116.7%,719件
37,2250-2299,6993円,52分,118%,712件
38,2300-2349,6849円,48分,118.9%,678件
39,2350-2399,7003円,46分,120.2%,694件
40,2400-2449,7618円,43分,123.4%,652件
41,2450-2499,7755円,42分,124.5%,636件
42,2500-2549,7891円,42分,125.1%,613件
43,2550-2599,8538円,41分,128.1%,567件
44,2600-2649,9259円,38分,132.8%,609件
45,2650-2699,9394円,37分,134.3%,555件
46,2700-2749,9856円,34分,139%,575件
47,2750-2799,10699円,32分,144.6%,522件
48,2800-2849,10383円,33分,142.6%,461件
