,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,2499円,145分,102.3%,10644件
1,550-599,2825円,143分,102.6%,3412件
2,600-649,3244円,141分,103.1%,1796件
3,650-699,3253円,140分,103.1%,1224件
4,700-749,3247円,137分,103.2%,1020件
5,750-799,3475円,136分,103.4%,858件
6,800-849,3741円,133分,103.7%,810件
7,850-899,4042円,129分,104.2%,796件
8,900-949,3737円,128分,103.9%,803件
9,950-999,4095円,126分,104.3%,731件
10,1000-1049,4017円,123分,104.3%,719件
11,1050-1099,4330円,123分,104.7%,770件
12,1100-1149,4840円,122分,105.3%,743件
13,1150-1199,4243円,117分,104.8%,683件
14,1200-1249,4480円,113分,105.3%,798件
15,1250-1299,4743円,112分,105.7%,742件
16,1300-1349,5214円,109分,106.4%,727件
17,1350-1399,6253円,106分,107.9%,738件
18,1400-1449,6439円,105分,108.2%,709件
19,1450-1499,5656円,104分,107.2%,716件
20,1500-1549,5906円,98分,108%,677件
21,1550-1599,5298円,95分,107.4%,596件
22,1600-1649,6552円,94分,109.3%,587件
23,1650-1699,5750円,90分,108.5%,602件
24,1700-1749,6380円,88分,109.7%,576件
25,1750-1799,6281円,85分,109.8%,606件
26,1800-1849,6857円,82分,111.2%,532件
27,1850-1899,7432円,79分,112.6%,508件
28,1900-1949,7399円,77分,112.8%,536件
29,1950-1999,7596円,75分,113.6%,509件
30,2000-2049,7412円,71分,114%,482件
31,2050-2099,7988円,69分,115.4%,516件
32,2100-2149,8025円,65分,116.5%,506件
33,2150-2199,8392円,61分,118.3%,437件
34,2200-2249,8145円,55分,119.9%,442件
35,2250-2299,7925円,49分,121.6%,435件
36,2300-2349,8420円,44分,125.8%,428件
37,2350-2399,8836円,42分,128%,402件
38,2400-2449,8603円,41分,127.9%,404件
39,2450-2499,8710円,40分,129.3%,406件
40,2500-2549,9287円,38分,132.6%,419件
41,2550-2599,9863円,36分,136.4%,372件
42,2600-2649,10029円,35分,137.8%,374件
43,2650-2699,10414円,34分,140.3%,366件
44,2700-2749,10739円,33分,143.4%,334件
45,2750-2799,11862円,30分,152.6%,363件
46,2800-2849,11976円,28分,157.1%,331件
47,2850-2899,12336円,25分,165.8%,307件
48,2900-2949,13279円,23分,178.3%,285件
