,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,1963円,142分,101.8%,53件
1,700-749,2812円,139分,102.7%,68件
2,750-799,2242円,133分,102.3%,96件
3,800-849,3712円,137分,103.6%,92件
4,850-899,2236円,131分,102.3%,96件
5,900-949,3528円,131分,103.6%,114件
6,950-999,2052円,130分,102.1%,133件
7,1000-1049,2484円,128分,102.6%,117件
8,1050-1099,3301円,124分,103.5%,143件
9,1100-1149,4147円,120分,104.6%,176件
10,1150-1199,3416円,120分,103.8%,159件
11,1200-1249,3722円,119分,104.2%,197件
12,1250-1299,3743円,117分,104.3%,180件
13,1300-1349,4052円,111分,104.9%,209件
14,1350-1399,3081円,112分,103.7%,224件
15,1400-1449,3796円,108分,104.7%,211件
16,1450-1499,4419円,102分,105.8%,175件
17,1500-1549,3853円,106分,104.8%,185件
18,1550-1599,4781円,99分,106.5%,197件
19,1600-1649,3907円,98分,105.3%,199件
20,1650-1699,5523円,90分,108.1%,208件
21,1700-1749,3776円,89分,105.6%,188件
22,1750-1799,6173円,84分,109.8%,186件
23,1800-1849,6001円,84分,109.5%,185件
24,1850-1899,5146円,80分,108.6%,153件
25,1900-1949,5398円,77分,109.3%,169件
26,1950-1999,6017円,71分,111.2%,153件
27,2000-2049,6171円,69分,111.9%,161件
28,2050-2099,7192円,66分,114.6%,140件
29,2100-2149,7779円,63分,116.6%,137件
30,2150-2199,6912円,56分,116.4%,112件
31,2200-2249,6808円,56分,116.2%,120件
32,2250-2299,6960円,53分,117.7%,125件
33,2300-2349,6692円,50分,117.7%,120件
34,2350-2399,5363円,51分,114.2%,113件
35,2400-2449,7986円,44分,124.2%,112件
36,2450-2499,7612円,43分,123.5%,109件
37,2500-2549,7781円,43分,124.4%,106件
38,2550-2599,8143円,40分,126.8%,104件
39,2600-2649,9274円,37分,133.2%,92件
40,2650-2699,8691円,37分,131.3%,101件
41,2700-2749,9686円,36分,136.3%,91件
42,2750-2799,10925円,31分,146.4%,84件
43,2800-2849,11618円,30分,152.4%,65件
44,2850-2899,12576円,26分,165.4%,83件
45,2900-2949,13176円,26分,168.5%,72件
