,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,5221円,110分,106.3%,583件
1,1450-1499,5810円,107分,107.3%,598件
2,1500-1549,6166円,102分,108%,542件
3,1550-1599,6263円,100分,108.4%,573件
4,1600-1649,6131円,99分,108.3%,544件
5,1650-1699,5812円,93分,108.3%,473件
6,1700-1749,6643円,92分,109.6%,444件
7,1750-1799,6782円,89分,110.2%,459件
8,1800-1849,7349円,85分,111.6%,393件
9,1850-1899,6114円,83分,109.8%,367件
10,1900-1949,7724円,79分,113.1%,357件
11,1950-1999,6674円,75分,111.8%,363件
12,2000-2049,6848円,72分,112.6%,367件
13,2050-2099,7246円,67分,114.3%,353件
14,2100-2149,7129円,66分,114.4%,329件
15,2150-2199,6699円,62分,114.3%,321件
16,2200-2249,7408円,58分,117%,300件
17,2250-2299,6690円,57分,115.8%,298件
18,2300-2349,7405円,52分,118.9%,246件
19,2350-2399,7365円,49分,120%,286件
20,2400-2449,8208円,46分,123.8%,266件
21,2450-2499,8442円,44分,125.5%,263件
22,2500-2549,8707円,44分,126.3%,309件
23,2550-2599,8737円,43分,127.1%,252件
24,2600-2649,9665円,40分,132.2%,228件
25,2650-2699,10555円,38分,137.1%,230件
26,2700-2749,11118円,36分,141.1%,221件
27,2750-2799,11823円,33分,147.2%,211件
28,2800-2849,12704円,30分,156.4%,187件
29,2850-2899,14149円,28分,168.6%,191件
30,2900-2949,14932円,24分,182.8%,168件
