,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,5172円,128分,105.4%,160件
1,1000-1049,5010円,127分,105.3%,179件
2,1050-1099,4614円,128分,104.8%,190件
3,1100-1149,6307円,127分,106.6%,193件
4,1150-1199,7125円,120分,107.9%,213件
5,1200-1249,5307円,120分,105.9%,210件
6,1250-1299,4577円,117分,105.2%,252件
7,1300-1349,6811円,112分,108.1%,247件
8,1350-1399,6508円,116分,107.5%,238件
9,1400-1449,6682円,106分,108.4%,231件
10,1450-1499,7238円,100分,109.6%,238件
11,1500-1549,6876円,102分,109%,229件
12,1550-1599,7112円,101分,109.4%,234件
13,1600-1649,7333円,95分,110.3%,208件
14,1650-1699,5926円,92分,108.6%,186件
15,1700-1749,6768円,92分,109.8%,197件
16,1750-1799,6934円,85分,110.9%,183件
17,1800-1849,7328円,84分,111.6%,176件
18,1850-1899,7218円,81分,111.8%,189件
19,1900-1949,7904円,78分,113.4%,186件
20,1950-1999,7831円,73分,114.3%,150件
21,2000-2049,8582円,75分,115.3%,159件
22,2050-2099,7579円,68分,114.9%,144件
23,2100-2149,9636円,63分,120.3%,134件
24,2150-2199,7105円,62分,115.3%,122件
25,2200-2249,8484円,55分,120.5%,101件
26,2250-2299,6977円,52分,117.8%,122件
27,2300-2349,8976円,46分,125.8%,139件
28,2350-2399,9168円,42分,129.4%,110件
29,2400-2449,9093円,44分,127.7%,103件
30,2450-2499,8654円,45分,125.4%,91件
31,2500-2549,10283円,40分,134.4%,104件
32,2550-2599,9559円,41分,130.9%,98件
33,2600-2649,10304円,39分,135.6%,88件
34,2650-2699,10477円,38分,137%,85件
35,2700-2749,10979円,36分,141%,83件
36,2750-2799,11230円,32分,147.1%,79件
37,2800-2849,12989円,30分,157.5%,106件
38,2850-2899,13656円,26分,170.4%,84件
39,2900-2949,13766円,23分,178.2%,62件
