,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,10119円,109分,112.4%,49件
1,1050-1099,7342円,120分,108.1%,70件
2,1100-1149,8348円,123分,109%,67件
3,1150-1199,9273円,120分,110.3%,75件
4,1200-1249,7875円,115分,109.2%,82件
5,1250-1299,7149円,118分,108.1%,92件
6,1300-1349,10462円,114分,112.2%,86件
7,1350-1399,10515円,107分,113%,97件
8,1400-1449,8893円,108分,111%,104件
9,1450-1499,7299円,105分,109.3%,125件
10,1500-1549,10238円,101分,113.5%,123件
11,1550-1599,10301円,102分,113.4%,125件
12,1600-1649,9963円,94分,114.2%,132件
13,1650-1699,11068円,86分,117.2%,129件
14,1700-1749,10439円,86分,116.1%,104件
15,1750-1799,11092円,87分,116.9%,107件
16,1800-1849,10993円,81分,118%,97件
17,1850-1899,9616円,77分,116.6%,107件
18,1900-1949,10194円,79分,117.2%,92件
19,1950-1999,10337円,70分,119.7%,89件
20,2000-2049,9670円,70分,118.4%,81件
21,2050-2099,10005円,68分,119.7%,97件
22,2100-2149,10568円,63分,122.4%,85件
23,2150-2199,12625円,58分,128.8%,67件
24,2200-2249,12353円,60分,127.5%,77件
25,2250-2299,10905円,52分,128%,62件
26,2300-2349,13337円,46分,138.9%,55件
27,2350-2399,10075円,45分,129.9%,54件
28,2400-2449,10511円,40分,135.2%,41件
29,2450-2499,10266円,38分,135.6%,64件
30,2500-2549,12550円,33分,151.2%,64件
31,2550-2599,12044円,33分,148.3%,53件
32,2600-2649,12410円,36分,146.5%,52件
33,2650-2699,12566円,35分,147.6%,44件
34,2700-2749,13787円,31分,159.9%,46件
35,2750-2799,13338円,30分,159.5%,47件
36,2800-2849,14863円,29分,167.7%,37件
37,2850-2899,15077円,25分,179.6%,48件
38,2900-2949,14883円,22分,191.2%,40件
