,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,9852円,98分,113.4%,18件
1,1650-1699,8005円,98分,110.9%,22件
2,1700-1749,9585円,83分,115.3%,26件
3,1750-1799,9959円,93分,114.3%,18件
4,1800-1849,9195円,90分,113.6%,24件
5,1850-1899,10753円,75分,119%,22件
6,1900-1949,9814円,72分,118.1%,23件
7,1950-1999,6453円,65分,113.2%,19件
8,2000-2049,9763円,70分,118.6%,20件
9,2050-2099,10528円,68分,120.7%,32件
10,2100-2149,11524円,59分,126.2%,26件
11,2150-2199,8876円,58分,120.5%,29件
12,2200-2249,9174円,52分,123.6%,26件
13,2250-2299,10100円,47分,128.7%,16件
14,2300-2349,10039円,42分,132%,25件
15,2350-2399,9577円,35分,136.5%,28件
16,2400-2449,9507円,40分,132.1%,22件
17,2450-2499,7807円,42分,124.5%,31件
18,2500-2549,7426円,44分,122.6%,20件
19,2550-2599,9326円,38分,132.6%,30件
20,2600-2649,7897円,40分,126.2%,32件
21,2650-2699,10235円,33分,141.8%,31件
22,2700-2749,10772円,31分,146.7%,21件
23,2750-2799,11266円,30分,149.8%,20件
24,2800-2849,11891円,29分,154.2%,18件
25,2850-2899,12751円,25分,169.3%,14件
26,2900-2949,12859円,22分,177.9%,17件
